price,room_type,ratings,guests,bathrooms,property_number_of_reviews,is_superhost,num_bedrooms,num_baths,surroundings_summary
154.22,Entire home/apt,4.33,1.0,1.0,6.0,False,1.0,1.0,"High-density concentrations of fitness facilities and commercial lodging define the streetscape, which sits steps away from expansive public parkland. Proximity to cultural venues and landmarks like Rockefeller Center provides immediate access to the city's primary tourist and recreational hubs."
289.35,Private room,3.68,2.0,1.0,31.0,False,1.0,1.0,"High-density entertainment venues, dining, and nightlife define this location, which sits a couple minutes from Times Square. Hotels and markets are immediately accessible to support the surrounding concentration of cultural landmarks."
245.8,Entire home/apt,5.0,3.0,2.0,2.0,False,1.0,2.0,"Dense concentrations of grocery stores and transit hubs define this neighborhood, which also sits within walking distance of the Manhattan Bridge. Extensive museum and gallery access complements the nearby parks and hotels available to visitors."
397.7,Entire home/apt,4.62,4.0,1.0,81.0,False,1.0,1.0,"High concentrations of fitness facilities and grocery stores contrast with the dense presence of hotels throughout the neighborhood. Cultural venues sit on the doorstep, while Madison Square Park remains a short walk away."
547.36,Entire home/apt,4.83,4.0,1.0,46.0,True,1.0,1.0,"High concentrations of grocery stores, museums, and nightlife venues define this neighborhood's dense urban fabric. Rapid transit stations are within a short walk, and the New Museum is located about 10 minutes away."
116.15,Entire home/apt,4.7,2.0,1.0,37.0,False,1.0,1.0,"High concentrations of dining, nightlife, and cultural institutions distinguish this neighborhood from the rest of the city. Washington Square Park sits steps away, and the area remains a short walk from rapid transit."
388.43,Entire home/apt,5.0,2.0,1.0,1.0,False,2.0,1.0,"High-density nightlife and dining options define this location, which remains just steps away from rapid transit. Tompkins Square Park sits within a short walk of these active corridors."
418.61,Entire home/apt,3.0,3.0,1.0,1.0,False,1.0,1.0,"High-density entertainment venues and nightlife options define the immediate surroundings, which sit within a short walk of Rockefeller Center. Hotels occupy the doorstep of this corridor, providing direct access to the concentrated dining and performance spaces located near Carnegie Hall."
283.55,Entire home/apt,4.81,1.0,1.0,62.0,False,1.0,1.0,"High concentrations of fitness facilities and retail shops define the streetscape, while nearby galleries provide a cultural counterbalance. The Flatiron Building is a short walk away, offering convenient access to the neighborhood's dense transit network."
276.7,Entire home/apt,4.82,2.0,1.0,11.0,True,1.0,1.0,"Concentrations of museums, galleries, and major attractions define the neighborhood, while nearby gyms and sports facilities provide a sharp contrast to the dense cultural landscape. Residents enjoy immediate access to local hotels and are situated about 10 minutes from the Woolworth Building."
656.33,Entire home/apt,4.88,5.0,1.0,110.0,True,2.0,1.0,"High-density cultural attractions and abundant cafes define this neighborhood, which sits adjacent to Federal Hall and the New York Stock Exchange. Sports facilities are located on the doorstep, providing active recreation within a landscape dominated by historic landmarks and major green spaces."
210.2,Entire home/apt,5.0,2.0,1.0,6.0,False,1.0,1.0,"Concentrated dining, nightlife, and cafe options define the immediate surroundings, which also feature cultural venues and markets within walking distance. Washington Square Park sits a short walk away from these dense urban amenities."
139.49,Private room,4.5,2.0,1.0,688.0,False,1.0,1.0,"Dense concentrations of historic attractions and cafes define this neighborhood, which sits steps away from public sports facilities and open park space. Federal Hall and the New York Stock Exchange anchor the surrounding streets, placing the location within walking distance of the 9/11 Memorial & Museum."
745.0,Private room,5.0,3.0,1.0,5.0,False,1.0,1.0,"Extensive green space and a high density of cultural institutions define this neighborhood, which sits adjacent to Central Park. Sports facilities and numerous hotels are located within immediate walking distance of these major landmarks."
449.27,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,"Dense concentrations of dining, nightlife, and entertainment venues define this neighborhood's vibrant streetscape. Cultural institutions and rapid transit stations are located steps away, while Washington Square Park remains a short walk from the center of the activity."
878.86,Entire home/apt,4.94,2.0,1.0,36.0,True,1.0,1.0,"Dense concentrations of dining, nightlife, and cafes define this neighborhood's vibrant streetscape. Rapid transit access sits steps away, placing the area within a short walk of Washington Square Park."
112.43,Private room,5.0,3.0,1.0,2.0,False,1.0,1.0,"High concentrations of major attractions, hotels, and grocery stores define this neighborhood, which sits within walking distance of the Empire State Building. Residents benefit from immediate access to sports facilities and nearby cultural venues."
59.11,Entire home/apt,4.6,1.0,1.0,5.0,True,1.0,1.0,"High-density entertainment venues and nightlife options define this location, which sits a short walk from Times Square. Hotels and cultural venues are situated on the doorstep, providing immediate access to the city's transit network."
628.0,Private room,5.0,4.0,2.0,1.0,False,1.0,2.0,"High-density cultural attractions and transit hubs sit alongside immediate access to the expansive green space of Central Park. Local sports facilities are located steps away from the neighborhood, which is situated a short walk from Columbus Circle."
149.39,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,"Dense clusters of cafes and hotels define the immediate surroundings of Grand Central Terminal, while nearby parks provide pockets of green space. Sports facilities are located steps away from these urban landmarks."
417.51,Entire home/apt,4.73,4.0,1.0,56.0,True,1.0,1.0,"Dense clusters of diverse dining, cafes, and shops define this neighborhood, which sits steps away from local cultural venues and sports facilities. The area remains a short walk from Washington Square Park and a few minutes from the Stonewall Inn."
266.07,Entire home/apt,4.93,2.0,1.0,15.0,False,1.0,1.0,"High concentrations of fitness facilities and retail outlets define the local landscape. Cultural venues and hotels are located steps away, while Madison Square Garden sits within a ten-minute walk."
290.21,Entire home/apt,4.4,2.0,1.0,5.0,False,1.0,1.0,"High concentrations of dining, cafes, and shops define this neighborhood, which sits steps away from rapid transit and cultural venues. The location is situated right by Stonewall Inn and a short walk from Washington Square Park and Washington Square Arch."
286.3,Entire home/apt,4.77,5.0,1.0,99.0,True,1.0,1.0,"Dense clusters of dining, cafes, and retail shops define the immediate surroundings, which sit a short walk from rapid transit and local parks. The neighborhood is situated a couple minutes from Stonewall Inn and about 10 minutes from Washington Square Park."
620.33,Private room,4.95,4.0,1.0,21.0,False,1.0,1.0,"Dense clusters of cafes and expansive green spaces define this neighborhood, which sits within immediate reach of Grand Central Terminal. Sports facilities are located on the doorstep, providing an active counterpoint to the surrounding transit hub."
279.65,Entire home/apt,4.5,2.0,2.5,4.0,False,2.0,2.5,"Dense concentrations of dining, retail, and cafe options define the streetscape, which sits steps away from rapid transit and cultural venues. This location is a short walk from Washington Square Park and the Washington Square Arch."
63.84,Entire home/apt,4.5,1.0,1.0,2.0,True,1.0,1.0,"High concentrations of fitness facilities, galleries, and retail shops define the local landscape. Residents enjoy immediate access to open green space and are a short walk from rapid transit connections."
255.23,Entire home/apt,4.5,1.0,1.0,4.0,False,1.0,1.0,"Dense clusters of dining, cafes, and retail shops define the immediate surroundings, which sit steps away from local cultural venues and sports facilities. This location is a couple minutes from Stonewall Inn and about 10 minutes from Washington Square Park."
1685.0,Entire home/apt,5.0,5.0,2.0,4.0,False,2.0,2.0,"Extensive green space and a high density of cultural institutions define this location, which sits steps away from local hotels. Central Park and the Museum of Modern Art are within a short walk of the site."
651.0,Entire home/apt,4.82,2.0,1.0,22.0,True,1.0,1.0,High-density transit connectivity and a concentration of major cultural attractions define this location near the Woolworth Building. Sports facilities and historic landmarks are situated within walking distance of the surrounding streetscape.
298.0,Entire home/apt,4.86,2.0,1.0,356.0,True,1.0,1.0,High-density transit hubs and major financial landmarks define this intersection of historic architecture and modern infrastructure. Sports facilities and cultural venues sit steps away from the Woolworth Building.
388.57,Entire home/apt,5.0,3.0,1.0,1.0,False,1.0,1.0,High concentrations of cultural venues and sports facilities stand alongside the dense urban attractions and green spaces of the Financial District. Proximity to Federal Hall and the New York Stock Exchange places this location at the center of the city's historic and commercial core.
272.77,Entire home/apt,5.0,3.0,1.0,1.0,True,1.0,1.0,"High concentrations of grocery stores and cultural galleries define the neighborhood, which sits within a short walk of local parks. The area maintains proximity to the Manhattan Bridge and the New Museum while offering access to multiple subway lines."
354.0,Hotel room,5.0,4.0,1.0,1.0,False,1.0,1.0,"Dense concentrations of cafes, hotels, and dining establishments define the urban landscape surrounding Grand Central Terminal. Cultural venues and sports facilities are located steps away from these thoroughfares."
954.0,Entire home/apt,4.84,6.0,2.0,25.0,True,2.0,2.0,"Major cultural attractions and extensive transit connections define this location, which sits steps away from local sports facilities. The neighborhood provides immediate access to the Woolworth Building and the surrounding historic landmarks of the Financial District."
215.01,Entire home/apt,4.75,4.0,1.0,63.0,False,1.0,1.0,"Dense clusters of nightlife, entertainment venues, and dining options define the immediate surroundings. Hotels are located steps away, and a short walk provides access to rapid transit."
166.63,Private room,4.71,1.0,1.0,24.0,True,1.0,1.0,"High-density nightlife and abundant grocery options define the immediate surroundings, while Tompkins Square Park provides nearby access to green space. Cultural venues and sports facilities are situated within walking distance of the neighborhood."
2054.12,Entire home/apt,4.81,6.0,2.0,37.0,True,2.0,2.0,"High concentrations of cultural institutions and athletic facilities define this neighborhood, which sits a short walk from the Woolworth Building. Residents enjoy immediate access to rapid transit and daily markets alongside proximity to the 9/11 Memorial & Museum."
764.59,Entire home/apt,4.76,5.0,1.0,117.0,True,2.0,1.0,High concentrations of hotels and major tourist attractions define the immediate surroundings of Grand Central Terminal. Cultural venues and public green spaces are located steps away from these dense urban corridors.
315.51,Entire home/apt,4.67,3.0,1.0,12.0,False,1.0,1.0,"High-density concentrations of fitness facilities and sports venues contrast with a robust selection of local retail shops and cultural galleries. Grocery markets and hotels are located within a short walk of the neighborhood, which sits about 10 minutes from the Flatiron Building."
2282.36,Entire home/apt,4.94,6.0,3.0,68.0,True,3.0,3.0,"Dense concentrations of retail, nightlife, and dining define this neighborhood, which remains a short walk from the Stonewall Inn and The High Line. Grocery stores and cultural venues are located steps away from the surrounding streets."
627.67,Private room,4.91,2.0,1.0,57.0,False,1.0,1.0,"Extensive green space and a high concentration of cultural institutions define this neighborhood, which sits within a short walk of Central Park and the Central Park Zoo. Proximity to major museums and local sports facilities provides diverse recreational access for residents and visitors alike."
105.62,Entire home/apt,4.33,2.0,1.0,3.0,True,1.0,1.0,"High-density athletic facilities and cultural institutions define the local landscape, which sits just steps from rapid transit lines. Nearby landmarks include Washington Square Park and the Flatiron Building."
136.8,Entire home/apt,4.67,2.0,1.0,3.0,False,1.0,1.0,"High-density entertainment venues, bars, and dining options define the immediate surroundings, while hotels and open space are located steps away. The location sits about 10 minutes from Times Square and the Intrepid Sea, Air & Space Museum."
239.7,Entire home/apt,5.0,2.0,1.0,3.0,False,1.0,1.0,High concentrations of museums and galleries stand alongside a dense collection of hotels and major attractions. Grand Central Terminal provides rapid transit access just steps away from these landmarks.
197.82,Entire home/apt,4.86,3.0,1.0,108.0,True,1.0,1.0,"High concentrations of athletic facilities, retail storefronts, and diverse dining options define the local streetscape. Residents enjoy proximity to the MTA - Christopher St Sheridan Square Station and a short walk to daily grocery markets."
169.58,Entire home/apt,5.0,2.0,1.0,1.0,True,1.0,1.0,High concentrations of athletic facilities and cultural institutions define the local landscape. Hotels and rapid transit stations are located within a short walk of the neighborhood.
262.0,Entire home/apt,4.75,2.0,1.0,60.0,False,1.0,1.0,"Abundant green space and active recreational facilities define the local landscape, which sits in immediate proximity to a dense concentration of cultural venues and hotels. This setting remains a short walk from Union Square while providing access to the nightlife and dining options found throughout the surrounding blocks."
201.0,Entire home/apt,4.64,2.0,1.0,58.0,False,1.0,1.0,"Extensive green spaces and diverse recreational facilities contrast with a vibrant local nightlife scene. Cultural venues and hotels sit on the doorstep, while Union Square remains a short walk away."
856.0,Entire home/apt,4.96,4.0,2.0,68.0,True,2.0,2.0,"Cultural institutions and grocery stores are densely concentrated here, while proximity to the Manhattan Bridge provides direct access to major transit lines. Parks and hotels are located immediately adjacent to the surrounding residential blocks."
419.4,Entire home/apt,5.0,4.0,1.0,1.0,False,2.0,1.0,"High-density entertainment venues and nightlife options define this location, which sits steps away from rapid transit and local sports facilities. The neighborhood maintains proximity to Columbus Circle and Central Park."
232.88,Entire home/apt,4.0,3.0,1.0,2.0,False,1.0,1.0,"High-density entertainment, nightlife, and dining venues define the immediate surroundings, while cultural institutions sit just steps away. A short walk provides access to rapid transit, placing the location about 10 minutes from the Intrepid Sea, Air & Space Museum and Times Square."
290.25,Entire home/apt,4.6,5.0,1.0,5.0,False,2.0,1.0,"High concentrations of nightlife and dining venues define the immediate surroundings, while cultural institutions remain steps away. A short walk provides access to rapid transit, placing the area within ten minutes of Times Square."
165.93,Entire home/apt,4.0,2.0,1.0,1.0,False,1.0,1.0,"High-density nightlife and entertainment venues define the local atmosphere alongside a diverse selection of dining options. Rapid transit stations are located steps away, providing quick access to Columbus Circle and Central Park."
371.49,Entire home/apt,5.0,4.0,2.0,2.0,True,1.0,2.0,"Museums, galleries, and retail corridors define the immediate surroundings, while nearby sports facilities provide active recreation. Central Park is a short walk away, offering a green contrast to the dense concentration of transit and cultural institutions."
1096.67,Entire home/apt,5.0,4.0,2.0,10.0,True,2.0,2.0,"High-density entertainment venues and hotel clusters define this corridor, which remains a short walk from Hudson Yards. Residents benefit from exceptional subway connectivity and immediate access to local sports facilities."
450.0,Private room,5.0,2.0,1.0,8.0,True,1.0,1.0,Extensive green spaces and a high concentration of tourist attractions define this neighborhood located steps away from local markets and cultural venues. The area sits a short walk from Grand Central Terminal and the United Nations Headquarters.
238.82,Entire home/apt,5.0,2.0,1.0,2.0,False,1.0,1.0,"High concentrations of athletic facilities and cultural institutions define the neighborhood, which remains a short walk from the High Line. Grocery markets are located steps away, while Chelsea Market is accessible within a ten-minute trip."
66.78,Shared room,4.68,1.0,1.0,264.0,False,1.0,1.0,"High-intensity athletic facilities and a dense concentration of cultural venues distinguish this location from the surrounding urban fabric. The Solomon R. Guggenheim Museum is accessible within a short walk, while the immediate vicinity lacks the green space typically found throughout the city."
362.0,Entire home/apt,4.8,5.0,1.0,5.0,False,1.0,1.0,"High-density nightlife and entertainment venues define the immediate surroundings, while cultural institutions and hotels remain steps away. The location sits approximately ten minutes from the Intrepid Sea, Air & Space Museum and Times Square."
279.68,Entire home/apt,4.33,3.0,1.0,6.0,False,1.0,1.0,"High concentrations of museums and galleries define the local landscape, while gyms and retail shops remain readily available. Central Park and The Metropolitan Museum of Art are located within a short walk of these cultural institutions."
466.67,Entire home/apt,4.64,5.0,1.0,56.0,True,2.0,1.0,Dense concentrations of cultural venues and parkland sit alongside the historic landmarks of South Street Seaport and the Brooklyn Bridge. Sports facilities are situated steps away from the high-density hotel and attraction corridors of the Financial District.
82.42,Private room,4.59,1.0,4.0,17.0,False,1.0,4.0,"Abundant green space and a high density of hotels and attractions define this neighborhood, which sits on the doorstep of the 18th Street (IRT Third Avenue Line) train station. Union Square is a short walk away, while Madison Square Park and the Flatiron Building are accessible within a ten-minute stroll."
510.0,Entire home/apt,5.0,4.0,1.0,5.0,True,2.0,1.0,"High-density athletic facilities and a variety of dining options define the streetscape, which remains notably sparse in public green space. Cultural venues are situated steps away, and the neighborhood is located about 10 minutes from Central Park."
252.97,Entire home/apt,4.73,4.0,1.0,11.0,False,2.0,1.0,"High concentrations of museums, parks, and attractions distinguish this location from the surrounding urban landscape. Sports facilities are situated steps away, and rapid transit is accessible via a short walk."
289.73,Entire home/apt,4.83,4.0,1.0,6.0,False,2.0,1.0,"Cultural institutions and athletic facilities define this neighborhood, which sits within walking distance of Central Park and The Metropolitan Museum of Art. Grocery markets are located steps away, and rapid transit access is available via a short walk."
202.77,Entire home/apt,4.92,2.0,1.0,26.0,True,1.0,1.0,"High-density cultural attractions and diverse dining options define the immediate surroundings. Grocery markets are located steps away, and Madison Square Park is accessible within a ten-minute walk."
175.0,Entire home/apt,5.0,4.0,1.0,2.0,False,1.0,1.0,"High concentrations of gyms and dining venues define the local landscape, which remains sparse in public green space. Cultural venues are situated steps away, while grocery markets are accessible within a short walk."
20.47,Shared room,3.0,1.0,1.0,2.0,False,1.0,1.0,"Retail storefronts and hotel accommodations are densely concentrated throughout these streets, while public green space remains notably scarce. Grocery markets are accessible within a short walk, and sports facilities are located steps away."
218.5,Private room,4.68,2.0,1.0,34.0,False,1.0,1.0,"High concentrations of fitness facilities and cultural institutions define the neighborhood, which also sits within a short walk of public parks. Hotels are located on the doorstep, and the area is situated about 10 minutes from The High Line, Chelsea Market, and Madison Square Garden."
907.8,Entire home/apt,5.0,6.0,3.5,5.0,False,3.0,3.5,Dense retail corridors and vibrant nightlife hubs define the immediate surroundings. Residents enjoy proximity to local parks and cultural venues within a short walk.
696.07,Entire home/apt,5.0,4.0,2.0,1.0,True,2.0,2.0,Concentrated museum and gallery districts merge with expansive green space near The High Line. Hotels and markets are located steps away from these cultural institutions.
160.75,Entire home/apt,4.0,3.0,1.0,1.0,False,1.0,1.0,"High concentrations of nightlife and entertainment venues define this neighborhood, which also maintains convenient access to local grocery stores. Hotels are situated steps away from the street, and the Intrepid Sea, Air & Space Museum is located within a short travel time."
255.79,Entire home/apt,4.67,6.0,2.0,3.0,False,2.0,2.0,"High concentrations of gyms and nightlife venues define the neighborhood's active social scene, while limited subway access necessitates reliance on local transit alternatives. Cultural venues are situated steps away, and the Williamsburg Bridge is within a short walk."
227.62,Private room,4.66,4.0,1.0,250.0,False,1.0,1.0,"High concentrations of hotels, dining, and retail define the urban density of this location. Grocery markets are situated on the doorstep, while public park space remains steps away."
263.25,Entire home/apt,4.75,4.0,1.0,8.0,False,1.0,1.0,"High concentrations of dining, nightlife, and cultural attractions define this neighborhood, which remains within walking distance of Madison Square Park. Grocery markets and sports facilities are located steps away from the residential core."
133.11,Private room,5.0,1.0,1.0,2.0,False,1.0,1.0,"Extensive green space and cultural institutions define the surroundings, which sit a short walk from Central Park. The neighborhood provides immediate access to local markets and is situated a couple minutes from the American Museum of Natural History."
120.97,Entire home/apt,4.78,2.0,1.0,9.0,False,1.0,1.0,"High-density retail and transit access define this location, which lacks the green space found in most other parts of the city. Grocery markets and sports facilities are situated immediately outside the front door."
190.73,Entire home/apt,4.71,4.0,1.0,7.0,True,2.0,1.0,"High-density transit hubs and extensive retail corridors define the immediate surroundings, which are situated about 10 minutes from the Brooklyn Academy of Music. Local access to daily markets and hotel accommodations complements the proximity to numerous fitness facilities."
163.16,Entire home/apt,5.0,4.0,1.0,2.0,False,1.0,1.0,Extensive greenery at Tompkins Square Park anchors a neighborhood defined by its dense concentration of nightlife venues and cultural institutions. Residents enjoy immediate access to local grocery markets and nearby sports facilities.
334.63,Entire home/apt,4.67,1.0,1.0,3.0,False,2.0,1.0,"Extensive green space and recreational facilities define this neighborhood, which sits within a short walk of Central Park. The area provides immediate access to hotels and local markets while remaining near cultural landmarks like the American Museum of Natural History."
257.52,Entire home/apt,4.74,2.0,1.0,35.0,False,1.0,1.0,"Extensive green space and proximity to Central Park contrast with high-density transit access and nearby grocery stores. Sports facilities are located on the doorstep, while the American Museum of Natural History remains a short walk away."
153.4,Entire home/apt,4.78,1.0,1.0,231.0,False,1.0,1.0,Extensive green space and proximity to the American Museum of Natural History define the local landscape. Cultural venues and markets are situated within a short walk of these residential surroundings.
275.27,Entire home/apt,5.0,3.0,1.0,23.0,True,1.0,1.0,"Abundant green space and a high concentration of hotels and athletic facilities define this neighborhood. Residents enjoy proximity to the American Museum of Natural History and Central Park, with cultural venues and food markets located within a short walk."
250.63,Entire home/apt,4.91,3.0,1.0,23.0,True,1.0,1.0,"Extensive green space and parkland define the immediate surroundings, while a short walk leads to the American Museum of Natural History and Central Park. Sports facilities are located steps away, complementing the nearby concentration of hotels and grocery stores."
251.62,Entire home/apt,5.0,4.0,1.0,2.0,False,2.0,1.0,"Dense clusters of nightlife, entertainment venues, and dining define the immediate surroundings. The Intrepid Sea, Air & Space Museum and nearby park space provide accessible landmarks within a short walk."
147.19,Entire home/apt,5.0,3.0,1.0,3.0,False,1.0,1.0,"High-energy nightlife and entertainment venues define the immediate surroundings, while the Intrepid Sea, Air & Space Museum and nearby waterfront parks provide accessible open space."
158.2,Entire home/apt,4.6,3.0,1.5,10.0,True,1.0,1.5,"Abundant green space and a high concentration of galleries define the neighborhood, which sits steps away from local sports facilities. The area remains a couple minutes from the Manhattan Bridge and offers transit access within a short walk."
290.4,Entire home/apt,4.75,2.0,1.0,4.0,False,1.0,1.0,High concentrations of fitness facilities and diverse dining options define the local landscape. Grocery markets are located steps away from these active corridors.
236.07,Entire home/apt,5.0,1.0,1.0,2.0,False,1.0,1.0,"Concentrated clusters of museums and galleries define the local landscape, though public transit access remains limited compared to the rest of the city. Grocery markets are situated steps away, and the area is a short walk from The High Line."
234.17,Entire home/apt,4.86,2.0,1.0,14.0,False,1.0,1.0,"Abundant green space and proximity to major museums distinguish this setting from the surrounding urban density. Hotels are located steps away, while sports facilities remain within a short walk."
273.16,Entire home/apt,5.0,2.0,1.0,6.0,True,1.0,1.0,"High-energy nightlife and diverse dining options define the local streetscape, while nearby gyms provide active recreation. The Williamsburg Bridge is a short walk away, and hotels are situated steps from the residential core."
268.27,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,"Dense clusters of museums and major cultural attractions define the immediate surroundings, which contain minimal parkland or open green space. Grocery markets and sports facilities are located steps away from these high-density blocks."
205.5,Private room,4.0,1.0,1.0,4.0,False,1.0,1.0,High-density nightlife and retail corridors define the immediate surroundings. Hotels and cultural venues are located steps away from these active thoroughfares.
283.0,Hotel room,3.33,3.0,1.0,3.0,False,1.0,1.0,"Expansive green space at Central Park meets dense cultural programming near The Dakota. Rapid transit is steps away, providing immediate access to the surrounding museums and performance venues."
878.79,Entire home/apt,5.0,4.0,2.0,30.0,False,2.0,2.0,"Abundant green space and proximity to the Whitney Museum of American Art define this location, which lacks immediate subway access. Hotels and markets are situated steps away from the residential streets bordering The High Line."
195.27,Entire home/apt,4.13,4.0,1.0,8.0,False,1.0,1.0,"High concentrations of athletic facilities and cultural attractions define the immediate surroundings, while the nearby Solomon R. Guggenheim Museum and Central Park provide accessible open space. Frequent subway transit options serve the neighborhood, and grocery stores are located within a short walk."
191.01,Entire home/apt,4.66,3.0,1.0,70.0,False,2.0,1.0,"Extensive green space and a high concentration of cultural institutions define this neighborhood, which sits within walking distance of the American Museum of Natural History and Central Park. Residents benefit from immediate access to local grocery markets and nearby rapid transit lines."
180.93,Private room,4.81,2.0,1.0,83.0,True,1.0,1.0,"Dense retail corridors and expansive parkland define the neighborhood, despite a limited presence of local grocery stores. Sports facilities and cultural venues sit steps away, while the Williamsburg Bridge remains accessible within a ten-minute walk."
535.76,Entire home/apt,4.68,4.0,1.0,25.0,False,2.0,1.0,Dense commercial corridors and abundant local markets define the streetscape despite a notable scarcity of public green space. Residents benefit from immediate access to cultural venues even as the location remains distanced from the nearest subway lines.
