price,room_type,ratings,guests,bathrooms,property_number_of_reviews,is_superhost,num_bedrooms,num_baths,surroundings_summary
164.73,Entire home/apt,4.87,2.0,1.0,23.0,True,2.0,1.0,"Cafés, grocery stores, and museums and galleries cluster here at some of the highest densities found across New York City blocks. The New Museum and Manhattan Bridge sit within a short walk, and hotels and rapid transit are also steps away."
724.27,Entire home/apt,4.83,6.0,1.0,6.0,True,2.0,1.0,"Entertainment venues, hotels, and cafes cluster at exceptional levels here, while cultural venues and grocery options lie within immediate walking distance. Times Square sits right by, and Bryant Park is a short walk away."
325.0,Private room,4.46,2.0,1.0,61.0,False,1.0,1.0,"Museums, cafes, and grocery stores cluster at unusually high density, while hotels and rapid transit are within easy reach. The New Museum is a short walk away, with the Manhattan Bridge about ten minutes from the block."
232.42,Private room,4.86,2.0,1.0,7.0,False,1.0,1.0,"With gyms ranking in the top 1 percent of NYC blocks alongside shops and entertainment venues in the top tier, this stretch feels intensely activity-driven, while cultural venues and grocery markets sit steps away for everyday contrast. Madison Square Garden lies about ten minutes out, adding a major landmark anchor to the mix."
454.78,Entire home/apt,4.33,6.0,1.0,3.0,False,3.0,1.0,"Entertainment venues, transit, and gyms rank in the top 2% of NYC blocks, while hotels and cultural venues sit on the doorstep. Times Square, Hudson Yards, Madison Square Garden, The High Line, The Vessel, and Herald Square are all within about ten minutes."
198.53,Private room,4.9,4.0,1.0,39.0,True,1.0,1.0,"Grocery, dining, and cafe options rank among the very highest in the city, while cultural venues and parks are within easy walking distance. The Manhattan Bridge is also a short walk away."
207.0,Hotel room,4.0,4.0,1.0,1.0,False,1.0,1.0,"Dining and museum options rank among the top 2% of NYC blocks, while grocery access is exceptionally limited, and parks and hotels are both a short walk away. The Manhattan Bridge is within a short walk of the area."
155.03,Entire home/apt,5.0,3.0,1.0,1.0,False,1.0,1.0,"The block sits among the most museum-dense stretches in New York while also ranking near the top for grocery and nightlife access, with hotels and sports facilities within immediate reach. The New Museum is a short walk away, and the Manhattan Bridge lies about ten minutes from the area."
336.65,Entire home/apt,4.98,3.0,1.5,47.0,False,1.0,1.5,"Entertainment venues, subway access, and bars rank at the very top of NYC blocks, while hotels and cultural venues sit steps away. The location is a short walk from Times Square and Rockefeller Center, with Radio City Music Hall within about ten minutes."
615.0,Hotel room,5.0,2.0,1.0,2.0,False,1.0,1.0,"Bars and nightlife rank in the top 1 percent of New York City blocks while museums and galleries sit in the top 3 percent, and hotels are steps away. The New Museum is only a couple of minutes from this setting."
285.17,Entire home/apt,4.83,4.0,1.0,6.0,False,1.0,1.0,"A short walk from Madison Square Park, this block pairs top-tier access to gyms, grocery stores, and hotels with cultural venues and parks and open space just steps away."
214.9,Entire home/apt,4.81,2.0,1.0,16.0,False,2.0,1.0,"Dense dining, museums, and parks place this block in the top tier citywide, while a short walk to rapid transit and sports facilities adds everyday convenience. It is steps from Washington Square Park and within about ten minutes of Washington Square Arch and the Stonewall Inn."
318.27,Private room,4.75,4.0,1.0,129.0,False,2.0,1.0,"Independence stands apart citywide through exceptional grocery, subway, and museum access, while a short walk from the Manhattan Bridge and roughly ten minutes from the New Museum places it in a richly connected slice of the Lower East Side."
154.22,Entire home/apt,4.33,1.0,1.0,6.0,False,1.0,1.0,"Midtown Manhattan stands out citywide for its dense concentration of gyms, hotels, and shops, while remaining steps from parks and cultural venues. The Waldorf Astoria is a short walk away, and Central Park lies about ten minutes from the area."
289.35,Private room,3.68,2.0,1.0,31.0,False,1.0,1.0,"Located within a couple minutes of Times Square and a short walk from Rockefeller Center, the area combines a top percentile concentration of entertainment venues, dining, and bars with hotels and grocery options on the doorstep."
245.8,Entire home/apt,5.0,3.0,2.0,2.0,False,1.0,2.0,"A short walk from the Manhattan Bridge, this stretch pairs top-tier subway access and grocery density with an unusually rich concentration of museums and galleries, while hotels and small parks lie within easy reach, and the New Museum sits roughly ten minutes away."
397.7,Entire home/apt,4.62,4.0,1.0,81.0,False,1.0,1.0,"A short walk from Madison Square Park, the block pairs top-tier gym and grocery access with a notable cluster of hotels, while cultural venues and open green space lie within easy reach."
547.36,Entire home/apt,4.83,4.0,1.0,46.0,True,1.0,1.0,"A short walk from rapid transit and hotels, the block sits within the top tier of NYC for grocery stores and museums while also ranking among the highest for bars and nightlife, and is about ten minutes from the New Museum and Manhattan Bridge."
116.15,Entire home/apt,4.7,2.0,1.0,37.0,False,1.0,1.0,"The block sits among the top tier of NYC streets for dining, bars, and museums, while green space and subway access are both within a short walk. Washington Square Park is a short walk away."
388.43,Entire home/apt,5.0,2.0,1.0,1.0,False,2.0,1.0,"Steps from rapid transit and a short walk from Tompkins Square Park, the block sits among the city's most concentrated bar and nightlife strips while also ranking near the top for dining and grocery access, with the New Museum about ten minutes away."
418.61,Entire home/apt,3.0,3.0,1.0,1.0,False,1.0,1.0,"

Entertainment venues, restaurants, and bars concentrate at a level rarely matched elsewhere in NYC, while hotels sit on the doorstep and sports facilities are steps away. Rockefeller Center, Carnegie Hall, and Times Square are all within a short walk."
283.55,Entire home/apt,4.81,1.0,1.0,62.0,False,1.0,1.0,"The block ranks among the highest in NYC for gyms and sports facilities and also falls within the top range for shops and museums, with hotels steps away and the Flatiron Building a short walk from the entrance."
276.7,Entire home/apt,4.82,2.0,1.0,11.0,True,1.0,1.0,"Museums and galleries rank in the top 2% of NYC blocks, while attractions and gyms rank in the top 3%, and hotels are steps away with a grocery market a short walk from the Woolworth Building."
656.33,Entire home/apt,4.88,5.0,1.0,110.0,True,2.0,1.0,"Top-ranked attractions, cafes, and parks sit alongside sports facilities and grocery options right by Federal Hall and the New York Stock Exchange, with Trinity Church and Wall Street only a couple minutes away."
210.2,Entire home/apt,5.0,2.0,1.0,6.0,False,1.0,1.0,"

Steps from Washington Square Park, the surrounding blocks rank among New York City's most dining- and nightlife-dense, while cultural venues sit equally close at hand."
139.49,Private room,4.5,2.0,1.0,688.0,False,1.0,1.0,"Federal Hall sits within a block where attractions and cafes are far more concentrated than the NYC norm, with grocery access also well above typical levels, while sports facilities are steps away."
745.0,Private room,5.0,3.0,1.0,5.0,False,1.0,1.0,"The block sits among the most park-rich and attraction-rich stretches in New York, with museums and galleries also well represented, while hotels and sports facilities are steps away. It lies a couple of minutes from The Plaza Hotel and Grand Army Plaza, and a short walk from Carnegie Hall and Rockefeller Center."
449.27,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,"Dining options rank in the top 1% of NYC blocks, while bars and nightlife rank in the top 5% and entertainment venues in the top 8%. Cultural venues and rapid transit are both steps away, and Washington Square Park lies a short walk from the block."
878.86,Entire home/apt,4.94,2.0,1.0,36.0,True,1.0,1.0,"Dining options rank in the top 3% of NYC blocks while bars and nightlife sit in the top 8%, and rapid transit is steps away. Stonewall Inn is a couple minutes away and Washington Square Park is a short walk from the location."
112.43,Private room,5.0,3.0,1.0,2.0,False,1.0,1.0,"The block ranks in the top tier of NYC neighborhoods for attractions, hotels, and grocery stores, while offering sports facilities and cultural venues within immediate walking distance. Madison Square Park and the Empire State Building are each about ten minutes away."
59.11,Entire home/apt,4.6,1.0,1.0,5.0,True,1.0,1.0,"Entertainment venues, subway access, and bars rank among the highest concentrations citywide, with hotels on the doorstep a short walk from Times Square."
628.0,Private room,5.0,4.0,2.0,1.0,False,1.0,2.0,"Near Central Park and Columbus Circle, this block combines top-tier attractions, transit, and green space, with hotels and sports facilities right at the doorstep."
149.39,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,"A short walk brings rapid transit alongside sports facilities and one of the city's most cafe-dense blocks, while a stretch of top-tier green space sits steps from the Waldorf Astoria."
417.51,Entire home/apt,4.73,4.0,1.0,56.0,True,1.0,1.0,"Dining, cafes, and shops rank in the top 10% of NYC blocks here, while cultural venues and sports facilities are steps away. The block sits a couple minutes from Stonewall Inn and a short walk from Washington Square Park."
266.07,Entire home/apt,4.93,2.0,1.0,15.0,False,1.0,1.0,"Chelsea pairs top-tier fitness density with standout retail and grocery access, while cultural venues and hotels sit steps away. Madison Square Garden and the Flatiron Building are within roughly ten minutes."
290.21,Entire home/apt,4.4,2.0,1.0,5.0,False,1.0,1.0,"Dining, cafes, and shops are more densely concentrated here than on most NYC blocks, with rapid transit steps away near the Stonewall Inn."
286.3,Entire home/apt,4.77,5.0,1.0,99.0,True,1.0,1.0,"Dining, cafes, and shops rank in the top 8–10% of NYC blocks, while rapid transit and parks are both a short walk away, and Stonewall Inn is a couple minutes from the area."
620.33,Private room,4.95,4.0,1.0,21.0,False,1.0,1.0,"Midtown's dense cafe scene contrasts with unusually strong park and transit access, while hotels and sports facilities sit steps from the block. Grand Central Terminal is a short walk away, and the Chrysler Building is only a couple minutes from the area."
279.65,Entire home/apt,4.5,2.0,2.5,4.0,False,2.0,2.5,"Dining, shopping, and cafés sit in the top sliver of city blocks, while rapid transit and cultural venues are steps away. Stonewall Inn is a couple minutes off, and Washington Square Park and the Washington Square Arch are a short walk."
63.84,Entire home/apt,4.5,1.0,1.0,2.0,True,1.0,1.0,"

Gym, museum, and shop densities here exceed those of nearly all other city blocks. Rapid transit is a short walk away, with the Flatiron Building roughly ten minutes on foot."
255.23,Entire home/apt,4.5,1.0,1.0,4.0,False,1.0,1.0,"Greenwich Village dining, cafes, and shops rank in the top tenth of New York City blocks, while cultural venues and sports facilities are within a short walk. The Stonewall Inn is a couple of minutes away, with Washington Square Park roughly ten minutes on foot."
1685.0,Entire home/apt,5.0,5.0,2.0,4.0,False,2.0,2.0,"Steps from The Plaza Hotel and Central Park, this block sits among the top tier of NYC blocks for parks and green space while also ranking near the top for attractions and museums, with sports facilities on the doorstep."
651.0,Entire home/apt,4.82,2.0,1.0,22.0,True,1.0,1.0,"Steps from Trinity Church and the Woolworth Building, this block pairs top-tier subway and transit access with a sports facility and cultural venue within easy reach."
298.0,Entire home/apt,4.86,2.0,1.0,356.0,True,1.0,1.0,"Proximity to Wall Street and the New York Stock Exchange pairs with attractions at the very top of citywide rankings, while the area also benefits from subway and transit access in the top 1% of NYC blocks. A couple of minutes from the Woolworth Building and a short walk from the 9/11 Memorial & Museum place these landmarks within easy reach, and grocery stores in the top 6% of the city add everyday convenience alongside nearby sports facilities and cultural venues."
388.57,Entire home/apt,5.0,3.0,1.0,1.0,False,1.0,1.0,"This Financial District block pairs top-tier access to attractions and green space with cultural venues and sports facilities on the doorstep, just a couple minutes from Federal Hall and a short walk from Wall Street and Trinity Church."
272.77,Entire home/apt,5.0,3.0,1.0,1.0,True,1.0,1.0,"Museum density and supermarket access sit well above the typical city block, while subway service is strong but more commonly matched across the boroughs. Parks and open space lie within a short walk, and the Manhattan Bridge and New Museum are about ten minutes away."
354.0,Hotel room,5.0,4.0,1.0,1.0,False,1.0,1.0,"Midtown Manhattan blocks rank among the city's highest for cafes, hotels, and dining, while sports facilities and cultural venues sit steps away. The Waldorf Astoria is a couple minutes from the area, with St. Patrick's Cathedral a short walk and Grand Central Terminal about ten minutes away."
954.0,Entire home/apt,4.84,6.0,2.0,25.0,True,2.0,2.0,"Attractions and subway access rank among the top tier citywide, while parks and green space sit near the top of NYC blocks, all steps from sports facilities and hotels and a couple minutes from the Woolworth Building."
215.01,Entire home/apt,4.75,4.0,1.0,63.0,False,1.0,1.0,"Top citywide contrasts in bars, nightlife, and entertainment sit alongside strong dining options, with hotels and rapid transit within a short walk, and Times Square about ten minutes away."
166.63,Private room,4.71,1.0,1.0,24.0,True,1.0,1.0,"Bars dominate the nightlife scene here while nearby Tompkins Square Park offers a strong green counterpoint, and cultural venues such as the New Museum sit roughly ten minutes away."
2054.12,Entire home/apt,4.81,6.0,2.0,37.0,True,2.0,2.0,"This block sits in the top three percent of New York City locations for museums and galleries, gyms, and attractions, while everyday errands and rapid transit remain within a short walk. The Woolworth Building is nearby, and One World Trade Center and the 9/11 Memorial & Museum are roughly ten minutes away."
764.59,Entire home/apt,4.76,5.0,1.0,117.0,True,2.0,1.0,"Midtown Manhattan pairs standout concentrations of attractions, hotels, and grocery options with immediate access to cultural venues and parks. The Morgan Library & Museum and Grand Central Terminal are within a short walk."
315.51,Entire home/apt,4.67,3.0,1.0,12.0,False,1.0,1.0,"A short walk from hotels and grocery options, the block sits near Chelsea Market, the Flatiron Building, Madison Square Park, and The High Line, while ranking among the top tier of NYC blocks for gyms, shops, and museums."
2282.36,Entire home/apt,4.94,6.0,3.0,68.0,True,3.0,3.0,"Shops, bars and nightlife, and dining are far more concentrated than on most New York City blocks, while grocery markets and cultural venues are steps away, with The High Line a short walk from the area."
627.67,Private room,4.91,2.0,1.0,57.0,False,1.0,1.0,"Central Park sits steps from a block dense with parks and museums, with hotels just outside the door."
105.62,Entire home/apt,4.33,2.0,1.0,3.0,True,1.0,1.0,"Blocks here rank among the highest in NYC for gyms and sports facilities and for museums and galleries, with shops also well above the citywide norm. Rapid transit is steps away, and Washington Square Park lies within easy walking distance."
136.8,Entire home/apt,4.67,2.0,1.0,3.0,False,1.0,1.0,"Steps from midtown hotels and a stretch of open space sit alongside a block ranked in the top 5 percent citywide for entertainment venues and the top 8 percent for bars, while the Intrepid Sea, Air & Space Museum and Times Square lie roughly ten minutes away."
239.7,Entire home/apt,5.0,2.0,1.0,3.0,False,1.0,1.0,"Attractions rank higher here than on nearly all NYC blocks, while hotels and museums and galleries also exceed the citywide norm, with rapid transit steps away and a short walk from The Morgan Library & Museum."
197.82,Entire home/apt,4.86,3.0,1.0,108.0,True,1.0,1.0,"West Village blocks rank in the top tenth citywide for gyms and sports and the top fifteenth for shops and dining, while the Christopher St–Sheridan Square station sits within a short walk and a grocery is also nearby."
169.58,Entire home/apt,5.0,2.0,1.0,1.0,True,1.0,1.0,"Gyms, museums, and shops outpace the citywide average. The neighborhood sits within a short walk of rapid transit and steps from Washington Square Park."
262.0,Entire home/apt,4.75,2.0,1.0,60.0,False,1.0,1.0,"Parks and green space rank in the top 7% of NYC blocks while bars and nightlife sit in the top 13%, and cultural venues are on the doorstep. The location is a short walk from Union Square and about ten minutes from Madison Square Park."
201.0,Entire home/apt,4.64,2.0,1.0,58.0,False,1.0,1.0,"Parks and green space rank in the top 7% of NYC blocks while bars and nightlife sit in the top 13%, and cultural venues are on the doorstep a short walk from Union Square."
856.0,Entire home/apt,4.96,4.0,2.0,68.0,True,2.0,2.0,"Steps away from the Manhattan Bridge, the block pairs dense museum and cultural draws with a tranquil park edge, while hotels sit on the doorstep for easy access. Transit options rank among the city’s most connected, matching the surrounding concentration of galleries and everyday grocery convenience."
419.4,Entire home/apt,5.0,4.0,1.0,1.0,False,2.0,1.0,"Steps from rapid transit and sports facilities, the block ranks among the city's most entertainment-dense, while bars and dining sit near the top tier as well, with Columbus Circle about ten minutes away."
232.88,Entire home/apt,4.0,3.0,1.0,2.0,False,1.0,1.0,"Entertainment venues, bars, and dining options sit in the top tiers of NYC blocks, while cultural venues and rapid transit are just steps away. The Intrepid Sea, Air & Space Museum and Times Square lie about ten minutes from the area."
290.25,Entire home/apt,4.6,5.0,1.0,5.0,False,2.0,1.0,"Entertainment venues and bars rank among the top tier citywide, while dining options sit well above the typical block. Cultural venues and rapid transit are both within a short walk, and the Intrepid Sea, Air & Space Museum and Times Square are about ten minutes away."
165.93,Entire home/apt,4.0,2.0,1.0,1.0,False,1.0,1.0,"Bars, nightlife, and entertainment venues cluster here far more densely than across most of NYC, with dining also notably concentrated, while rapid transit sits steps away. Central Park is about ten minutes on foot."
371.49,Entire home/apt,5.0,4.0,2.0,2.0,True,1.0,2.0,"Dense cultural and retail activity sits steps from Central Park and the Central Park Zoo, with sports facilities and grocery options within a short walk."
1096.67,Entire home/apt,5.0,4.0,2.0,10.0,True,2.0,2.0,"Located steps from a major train station, this block pairs top-tier subway and transit access with elevated entertainment venues and hotel density, while everyday needs like groceries and sports facilities remain within short walking distance. Hudson Yards sits a short walk away, and The High Line, The Vessel, and the Intrepid Sea, Air & Space Museum are each roughly ten minutes out."
450.0,Private room,5.0,2.0,1.0,8.0,True,1.0,1.0,"Steps from the Chrysler Building, the block pairs some of the city's strongest park and attraction access with grocery and market options just outside the door."
238.82,Entire home/apt,5.0,2.0,1.0,2.0,False,1.0,1.0,"Fitness and lodging stand out compared with most New York City blocks, while cultural venues sit well above the citywide norm. Groceries are steps away, and parks are a short walk, complementing the proximity to Chelsea Market and The High Line."
66.78,Shared room,4.68,1.0,1.0,264.0,False,1.0,1.0,"Gyms and sports facilities sit alongside top-tier attractions in this part of the city, while parks and green space are notably absent from the immediate block. Cultural venues and rapid transit are right at the doorstep, and landmarks such as the Solomon R. Guggenheim Museum and The Metropolitan Museum of Art are within about 10 minutes."
362.0,Entire home/apt,4.8,5.0,1.0,5.0,False,1.0,1.0,"Steps to the Intrepid Sea, Air & Space Museum and Times Square sit alongside a block among the top tier of NYC bars and entertainment venues. Cultural venues and hotels are within short walking distance, reinforcing a dense concentration of dining and nightlife activity."
279.68,Entire home/apt,4.33,3.0,1.0,6.0,False,1.0,1.0,"Museums and galleries place this block in the top tier citywide, while gyms and shops sit well above the NYC norm. Parks and a grocery are within a short walk, and Central Park lies about ten minutes away."
466.67,Entire home/apt,4.64,5.0,1.0,56.0,True,2.0,1.0,"Nearby blocks pair top-tier hotels with some of the city's strongest concentrations of attractions and green space, while sports and cultural venues sit steps away. South Street Seaport is a couple minutes out, with the Brooklyn Bridge and Federal Hall within a short walk."
82.42,Private room,4.59,1.0,4.0,17.0,False,1.0,4.0,"Strong park and attraction presence sits beside equally strong hotel density, while rapid transit at 18th Street and nearby cultural venues make the block immediately accessible. Union Square lies within a short walk, with Madison Square Park and the Flatiron Building about ten minutes away."
510.0,Entire home/apt,5.0,4.0,1.0,5.0,True,2.0,1.0,"Gyms and dining rank in the top tier of NYC blocks, while parks and green space sit near the bottom, with cultural venues steps away and grocery options a short walk from Central Park."
252.97,Entire home/apt,4.73,4.0,1.0,11.0,False,2.0,1.0,"This block pairs top-tier cultural density with rare green-space access, while sports facilities are steps away and rapid transit is a short walk."
289.73,Entire home/apt,4.83,4.0,1.0,6.0,False,2.0,1.0,"Museums, gyms, and attractions cluster at notably high levels compared with most NYC blocks, while grocery markets and rapid transit are both within a short walk. The Metropolitan Museum of Art lies a short walk away, with the Solomon R. Guggenheim Museum about 10 minutes from the area."
202.77,Entire home/apt,4.92,2.0,1.0,26.0,True,1.0,1.0,"Attractions rank among the top tier citywide, while dining and nightlife sit noticeably further down the scale. A grocery market is steps away and rapid transit is a short walk, and Madison Square Park is about 10 minutes away."
175.0,Entire home/apt,5.0,4.0,1.0,2.0,False,1.0,1.0,"Gyms and dining sit in the top tier of NYC blocks, while parks and green space rank near the bottom. Cultural venues are steps away and grocery options are a short walk, adding everyday convenience to the otherwise fitness- and food-oriented mix."
20.47,Shared room,3.0,1.0,1.0,2.0,False,1.0,1.0,"Shops and hotels cluster at some of the highest concentrations in the city, while parks and green space rank among the lowest. Grocery and markets are a short walk away, and sports facilities sit just steps away."
218.5,Private room,4.68,2.0,1.0,34.0,False,1.0,1.0,"Gyms, museums, and grocery stores cluster at notably high levels for NYC, while hotels and parks sit within easy reach. The High Line is about ten minutes away."
907.8,Entire home/apt,5.0,6.0,3.5,5.0,False,3.0,3.5,"Shops, cafes, and bars all cluster at elevated levels across the surrounding blocks. Parks and open space are steps away, and cultural venues sit right on the doorstep."
696.07,Entire home/apt,5.0,4.0,2.0,1.0,True,2.0,2.0,"Museums and galleries sit at the very top of citywide counts, while parks and green space rank in the top 4 percent of blocks. Hotels and grocery markets are steps away, and The High Line is right by the area."
160.75,Entire home/apt,4.0,3.0,1.0,1.0,False,1.0,1.0,"Bars and entertainment venues cluster densely here, while grocery access remains comparatively limited despite the surrounding density. Hotels sit steps away and rapid transit lies within a short walk, placing the Intrepid Sea, Air & Space Museum about ten minutes away."
255.79,Entire home/apt,4.67,6.0,2.0,3.0,False,2.0,2.0,"Gyms and nightlife rank among the highest in the city, while subway access sits near the bottom. Cultural venues sit steps away and hotels are a short walk, with the Williamsburg Bridge also nearby."
227.62,Private room,4.66,4.0,1.0,250.0,False,1.0,1.0,"Hotels, dining, and shops are more concentrated here than across most of the city. Grocery stores and markets sit within easy reach on the doorstep."
263.25,Entire home/apt,4.75,4.0,1.0,8.0,False,1.0,1.0,"Top 17 percent of NYC blocks for attractions, bars, and nightlife stand alongside top quintile dining, with grocery and sports facilities steps away and Madison Square Park about ten minutes from the block."
133.11,Private room,5.0,1.0,1.0,2.0,False,1.0,1.0,"Parks and green space are far more common here than on most NYC blocks, museums and gyms are also well represented, and hotels sit steps away from the American Museum of Natural History."
120.97,Entire home/apt,4.78,2.0,1.0,9.0,False,1.0,1.0,Transit-rich blocks with a scarcity of green space sit next to athletic facilities and a nearby grocery store.
190.73,Entire home/apt,4.71,4.0,1.0,7.0,True,2.0,1.0,"Strong subway and transit access sits alongside a dense cluster of gyms and shops, while hotels and grocery options are right on the doorstep. Brooklyn Academy of Music is about ten minutes away."
163.16,Entire home/apt,5.0,4.0,1.0,2.0,False,1.0,1.0,"Parks and green space rank in the top 4 percent of New York City blocks, while bars and nightlife sit in the top 9 percent and museums and galleries in the top 13 percent. Grocery and markets are steps away, and sports facilities are a short walk, with Tompkins Square Park right by."
334.63,Entire home/apt,4.67,1.0,1.0,3.0,False,2.0,1.0,"Parks and green space rank in the top 2% of NYC blocks, while attractions and gyms fall within the top 10%, placing the area among the most amenity-rich in the city. Hotels are steps away and grocery stores are a short walk, and the location is a short walk from The Dakota and Central Park."
257.52,Entire home/apt,4.74,2.0,1.0,35.0,False,1.0,1.0,"Parks and green space rank in the top 12 percent of New York City blocks, while subway and transit access falls within the top 18 percent. Grocery availability is also strong at the top 19 percent citywide, with sports facilities on the doorstep and the American Museum of Natural History a short walk away."
153.4,Entire home/apt,4.78,1.0,1.0,231.0,False,1.0,1.0,"

ks and green space rank far above the NYC average, and attractions also rank well above the citywide norm. Cultural venues are a short walk from the American Museum of Natural History."
275.27,Entire home/apt,5.0,3.0,1.0,23.0,True,1.0,1.0,"Parks and green space rank in the top 19% of NYC blocks, while hotels fall within the top 23% and gyms within the top 25%. Cultural venues and grocery options lie within a short walk, and the area sits a short walk from the American Museum of Natural History and Central Park."
250.63,Entire home/apt,4.91,3.0,1.0,23.0,True,1.0,1.0,"Parks and green space rank in the top 5% of NYC blocks, while hotels and grocery stores sit in the upper quarter of blocks citywide. Sports facilities are steps away and cultural venues are a short walk, and the American Museum of Natural History and Central Park are also within a short walk."
251.62,Entire home/apt,5.0,4.0,1.0,2.0,False,2.0,1.0,"Bars, nightlife, and entertainment venues surround the block, while the surrounding streets hold a dense concentration of dining options just steps from multiple hotels. The Intrepid Sea, Air & Space Museum lies a short walk away, and nearby parks and open space offer a quiet contrast to the busy venues."
147.19,Entire home/apt,5.0,3.0,1.0,3.0,False,1.0,1.0,"Bars and entertainment venues cluster in the top tier of NYC blocks, while dining options sit in the upper quarter, all set steps from hotels and open green space. The Intrepid Sea, Air & Space Museum is a short walk away."
158.2,Entire home/apt,4.6,3.0,1.5,10.0,True,1.0,1.5,"

Parks and museums are unusually concentrated here alongside solid subway access, and sports facilities sit steps away with the Manhattan Bridge a couple minutes further."
290.4,Entire home/apt,4.75,2.0,1.0,4.0,False,1.0,1.0,"Fitness and recreation options stand out among NYC blocks, while dining and attractions also rank well above the citywide norm. Grocery stores and cultural venues are within immediate walking distance, adding everyday convenience to the area's leisure appeal."
236.07,Entire home/apt,5.0,1.0,1.0,2.0,False,1.0,1.0,"A short walk from The High Line, the area combines top-tier museums and galleries with very limited subway access, while grocery and markets lie steps away and sports facilities are within a short walk."
234.17,Entire home/apt,4.86,2.0,1.0,14.0,False,1.0,1.0,"Parks, attractions, and museums rank well above typical city blocks, while hotels sit steps away and sports facilities are a short walk from the area."
273.16,Entire home/apt,5.0,2.0,1.0,6.0,True,1.0,1.0,"Bars and nightlife rank in the top 21 percent of NYC blocks, while grocery and markets are only a short walk away. A short walk from the Williamsburg Bridge places the area within easy reach of major transit."
268.27,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,"Green space is scarce around this block, yet it sits among the most attraction- and museum-rich stretches of the city, with grocery and sports facilities within easy reach."
205.5,Private room,4.0,1.0,1.0,4.0,False,1.0,1.0,"Bars and nightlife rank in the top 20% of NYC blocks, while shops and cafes sit in the top 26%, and hotels and cultural venues are steps away."
283.0,Hotel room,3.33,3.0,1.0,3.0,False,1.0,1.0,"Steps from rapid transit sit opposite the leafy calm of a top-percentile green block, with the Dakota anchoring the immediate surroundings and Central Park only a couple minutes away."
878.79,Entire home/apt,5.0,4.0,2.0,30.0,False,2.0,2.0,"Set on a blocks-long stretch of the High Line with Whitney Museum of American Art adjacent, the area combines top-quartet parkland with a subway desert unusually stark by New York standards, while a short walk delivers Chelsea Market and Little Island."
195.27,Entire home/apt,4.13,4.0,1.0,8.0,False,1.0,1.0,"A short walk separates this block from grocery stores and green space, while its concentration of gyms, attractions, and subway access ranks among the highest in the city. The Solomon R. Guggenheim Museum and Central Park are about ten minutes away."
