price,room_type,ratings,guests,beds,bedrooms,bathrooms,property_number_of_reviews,is_superhost,num_bedrooms,num_baths,num_rooms,surroundings_summary
284.1,Entire home/apt,4.91,3.0,2.0,1.0,1.0,11.0,False,1.0,1.0,2.0,"This area contains an unusually high number of bars, cafes, dining options, grocery stores, gyms, hotels, pharmacies, shops, entertainment venues, museums, parks, and transit options. It is located near Central Park, Empire State Building, Bryant Park, and Battery Park."
868.5,Private room,4.33,4.0,2.0,2.0,1.0,3.0,False,2.0,1.0,3.0,"This area contains an unusually high number of entertainment venues, hotels, landmarks, parks, shops, bars, cafes, dining options, grocery stores, gyms, museums, and transit access. Well-known places nearby include the Empire State Building, Times Square, Intrepid Sea, Air & Space Museum, Bryant Park, Rockefeller Center, and Central Park."
387.75,Entire home/apt,4.36,4.0,2.0,1.0,1.0,66.0,False,1.0,1.0,2.0,"This block is located in a dense area with an unusually high concentration of bars, nightlife, dining, entertainment, shops, grocery stores, gyms, hotels, transit, and landmarks, including the Empire State Building. The area also features more museums, galleries, and pharmacies than a typical New York block."
399.0,Entire home/apt,5.0,9.0,4.0,1.0,1.0,4.0,False,1.0,1.0,2.0,"This area has more bars, nightlife, dining, entertainment venues, grocery stores, gyms, sports, hotels, landmarks, sights, shops, subway and transit options, cafes, museums, galleries, and pharmacies than a typical New York block. The Empire State Building is nearby."
444.0,Entire home/apt,4.81,4.0,2.0,2.0,1.0,43.0,False,2.0,1.0,3.0,"This area contains more cafes, parks, green spaces, shops, and transit options than a typical New York block. It is located near Central Park, One Vanderbilt, Intrepid Sea, Air & Space Museum, Summit One Vanderbilt, and Grand Central Terminal."
201.0,Entire home/apt,4.0,4.0,2.0,1.0,1.0,3.0,False,1.0,1.0,2.0,"This area contains more bars, nightlife, dining, entertainment venues, grocery stores, gyms, sports facilities, hotels, landmarks, shops, and transit options than a typical New York block. It also features more cafes, museums, galleries, and pharmacies than average, with the Empire State Building located nearby."
408.45,Entire home/apt,4.26,6.0,3.0,1.0,1.0,35.0,False,1.0,1.0,2.0,"This area contains more bars, nightlife, dining, entertainment venues, grocery stores, gyms, sports facilities, hotels, shops, and transit options than a typical New York block, along with a higher concentration of cafes, landmarks, museums, galleries, and pharmacies. The Empire State Building is located nearby."
555.0,Entire home/apt,4.85,3.0,1.0,1.0,1.0,124.0,False,1.0,1.0,2.0,"This area contains an unusually high number of cafes, entertainment venues, hotels, landmarks, sights, shops, parks, and green spaces. It is located near Bryant Park, Empire State Building, Times Square, Central Park, and Intrepid Sea, Air & Space Museum."
179.0,Private room,5.0,8.0,2.0,1.0,1.0,4.0,False,1.0,1.0,2.0,"This area contains more bars, nightlife, dining, entertainment venues, grocery stores, gyms, sports facilities, hotels, landmarks, shops, and transit options than a typical New York block. It also features a higher concentration of cafes, museums, galleries, and pharmacies, and includes the Empire State Building."
233.85,Entire home/apt,5.0,2.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.0,"This is a high-density urban area with an unusually high concentration of bars, nightlife, cafes, dining, entertainment venues, grocery stores, gyms, hotels, shops, and transit options. It also features more landmarks, museums, pharmacies, and green space than a typical block, including proximity to the Empire State Building and Central Park."
397.03,Private room,5.0,4.0,2.0,1.0,1.0,4.0,False,1.0,1.0,2.0,"This is a commercial and transit-heavy area with an unusually high density of bars, nightlife, cafes, dining, entertainment venues, grocery stores, gyms, hotels, shops, subway access, landmarks, museums, galleries, and pharmacies. The Empire State Building is located nearby."
297.16,Entire home/apt,5.0,2.0,1.0,1.0,1.0,1.0,True,1.0,1.0,2.0,"This area has more bars, nightlife, cafes, dining, entertainment venues, grocery stores, gyms, sports facilities, hotels, shops, and subway transit than a typical New York block, along with more landmarks, sights, museums, galleries, pharmacies, and green space. The Empire State Building is located nearby."
273.23,Entire home/apt,5.0,2.0,1.0,1.0,1.0,1.0,True,1.0,1.0,2.0,"This is a commercial and transit-heavy area with an unusually high concentration of bars, nightlife, cafes, dining, entertainment venues, grocery stores, gyms, hotels, shops, and transit options, as well as more landmarks, museums, galleries, pharmacies, and green space than typical. The Empire State Building is located nearby."
295.55,Entire home/apt,5.0,2.0,1.0,1.0,1.0,5.0,True,1.0,1.0,2.0,"This area has more bars, nightlife, cafes, dining, entertainment venues, grocery stores, gyms, sports facilities, hotels, shops, and transit options than a typical New York block, along with more landmarks, sights, museums, galleries, pharmacies, and green space. The Empire State Building is located nearby."
320.55,Entire home/apt,5.0,2.0,1.0,1.0,1.0,1.0,True,1.0,1.0,2.0,"This area contains more bars, nightlife, cafes, dining, entertainment venues, grocery stores, gyms, sports facilities, hotels, shops, and transit options than a typical New York block. It also features more landmarks, sights, museums, galleries, pharmacies, and green space than usual, with the Empire State Building located nearby."
256.04,Entire home/apt,5.0,2.0,1.0,1.0,1.0,2.0,True,1.0,1.0,2.0,"This area contains more bars, nightlife, cafes, dining, entertainment venues, grocery stores, gyms, sports facilities, hotels, shops, and transit options than a typical New York block, alongside an above-average number of landmarks, sights, museums, galleries, pharmacies, and parks. The Empire State Building is located nearby."
179.0,Entire home/apt,4.17,4.0,2.0,1.0,1.0,6.0,False,1.0,1.0,2.0,"This area has more bars, nightlife, cafes, dining, entertainment venues, grocery stores, gyms, sports facilities, hotels, shops, and subway transit than a typical New York block. It also features more landmarks, sights, museums, galleries, and pharmacies than average, with the Empire State Building located nearby."
323.33,Private room,4.74,1.0,1.0,2.0,1.0,43.0,False,2.0,1.0,3.0,"This area contains an unusually high number of cafes, dining, grocery stores, gyms, sports facilities, hotels, pharmacies, shops, bars, nightlife, entertainment venues, landmarks, museums, galleries, parks, and transit options. Well-known places nearby include Central Park, Bryant Park, Battery Park, Empire State Building, and Times Square."
666.0,Private room,4.83,2.0,1.0,1.0,1.0,48.0,False,1.0,1.0,2.0,"This area contains more bars, nightlife, cafes, dining, grocery stores, gyms, sports facilities, hotels, shops, and transit options than a typical New York block. It also features more entertainment venues, landmarks, museums, galleries, pharmacies, and green space, including Central Park, Battery Park, Empire State Building, and Bryant Park."
712.0,Private room,4.0,8.0,4.0,2.0,2.0,1.0,False,2.0,2.0,4.0,"This area contains more bars, nightlife, cafes, dining, entertainment venues, grocery stores, gyms, hotels, shops, and transit options than a typical New York block. It also features more landmarks, museums, pharmacies, and parks, with Empire State Building, Central Park, and Battery Park nearby."
431.5,Entire home/apt,4.28,7.0,4.0,2.0,1.0,195.0,False,2.0,1.0,3.0,"This area has more bars, nightlife, cafes, dining, entertainment venues, grocery stores, gyms, sports facilities, hotels, shops, and transit options than a typical New York block. It also features more landmarks, museums, galleries, parks, and pharmacies than average, with Empire State Building, Central Park, and Battery Park located nearby."
284.25,Entire home/apt,4.11,5.0,3.0,1.0,1.0,79.0,False,1.0,1.0,2.0,"This area has more bars, nightlife, cafes, dining, grocery stores, gyms, sports facilities, hotels, shops, and transit options than a typical New York block. It also features more entertainment venues, landmarks, museums, galleries, pharmacies, and green space than average, with Empire State Building, Central Park, and Battery Park nearby."
249.0,Private room,4.61,6.0,2.0,1.0,1.0,137.0,False,1.0,1.0,2.0,"This is a commercial and transit-heavy area with an unusually high concentration of bars, nightlife, cafes, dining, entertainment venues, grocery stores, gyms, hotels, shops, and transit options. It also features more landmarks, museums, galleries, pharmacies, and green space than a typical block, with Empire State Building, Central Park, and Battery Park nearby."
291.0,Private room,4.5,2.0,1.0,1.0,1.0,10.0,False,1.0,1.0,2.0,"This is a commercial and tourist area that contains an unusually high number of entertainment venues, hotels, parks, shops, bars, cafes, dining options, grocery stores, gyms, landmarks, museums, transit options, and pharmacies. Nearby locations include the Empire State Building, Times Square, Bryant Park, Intrepid Sea, Air & Space Museum, Washington Square Park, and Central Park."
447.68,Entire home/apt,4.5,3.0,1.0,1.0,1.0,2.0,False,1.0,1.0,2.0,"This is a commercial and transit-oriented area that contains an unusually high number of bars, nightlife, cafes, dining, entertainment venues, grocery stores, gyms, hotels, shops, subway and transit options, landmarks, museums, galleries, and pharmacies."
102.44,Private room,3.67,1.0,1.0,1.0,1.0,3.0,False,1.0,1.0,2.0,"This is a high-density urban area with an unusually high concentration of bars, nightlife, cafes, dining, entertainment venues, grocery stores, gyms, hotels, landmarks, shops, museums, galleries, transit, and pharmacies."
887.89,Entire home/apt,5.0,5.0,2.0,2.0,2.0,46.0,False,2.0,2.0,4.0,"This area contains a higher concentration of bars, nightlife, cafes, dining, grocery stores, gyms, sports facilities, hotels, shops, entertainment venues, landmarks, museums, galleries, pharmacies, transit options, and green space than a typical New York block. The Empire State Building is located in this area."
742.56,Private room,4.54,4.0,2.0,1.0,1.0,173.0,False,1.0,1.0,2.0,"This area contains more entertainment venues, hotels, shops, bars, nightlife, cafes, dining, grocery stores, gyms, sports facilities, landmarks, sights, parks, green space, museums, galleries, and transit options than a typical New York block. Nearby locations include Times Square, Empire State Building, Washington Square Park, and Bryant Park."
223.78,Private room,4.43,1.0,1.0,1.0,1.0,7.0,False,1.0,1.0,2.0,"This area contains an unusually high number of entertainment venues, grocery stores, gyms, hotels, landmarks, shops, bars, cafes, dining options, museums, galleries, transit stations, and pharmacies. The Flatiron Building and Manhattan Bridge are located nearby."
273.3,Private room,4.46,2.0,1.0,1.0,1.0,48.0,False,1.0,1.0,2.0,"This area contains more bars, nightlife, cafes, dining, gyms, sports, hotels, and shops than a typical New York block, along with an above-average number of entertainment venues, grocery stores, landmarks, museums, galleries, parks, pharmacies, and transit options. Nearby places include Battery Park, Central Park, Empire State Building, and Bryant Park."
732.0,Private room,4.34,4.0,2.0,1.0,1.0,80.0,False,1.0,1.0,2.0,"This area contains more entertainment venues, hotels, shops, bars, nightlife, cafes, dining, grocery stores, gyms, sports facilities, landmarks, sights, parks, green space, museums, galleries, and transit options than a typical New York block. Well-known places nearby include Times Square, Empire State Building, Washington Square Park, and Bryant Park."
202.0,Private room,4.22,2.0,1.0,1.0,1.0,113.0,False,1.0,1.0,2.0,"This area contains a higher concentration of bars, nightlife, cafes, dining, grocery stores, gyms, sports, hotels, shops, entertainment venues, landmarks, sights, museums, galleries, pharmacies, and transit options than a typical New York block. It also features more parks and green space than most blocks."
171.83,Private room,4.0,1.0,1.0,5.0,1.0,1.0,False,5.0,1.0,6.0,"This area is a commercial and transit hub with a higher concentration of dining, entertainment, grocery stores, gyms, hotels, landmarks, shops, bars, cafes, museums, galleries, transit, and pharmacies than a typical New York block."
1199.0,Entire home/apt,5.0,5.0,3.0,2.0,1.0,21.0,True,2.0,1.0,3.0,"This is a mixed-use area with a high concentration of bars, nightlife, dining, grocery stores, gyms, sports facilities, hotels, and shops. It also features a high density of cafes, entertainment venues, landmarks, sights, museums, galleries, parks, green spaces, transit options, and pharmacies."
720.0,Entire home/apt,4.71,5.0,2.0,2.0,1.5,89.0,True,2.0,1.5,3.5,"This is a commercial and tourist area that contains an unusually high concentration of entertainment venues, hotels, shops, bars, nightlife, cafes, dining, grocery stores, gyms, sports facilities, landmarks, museums, galleries, parks, and transit options. Nearby locations include Times Square, Empire State Building, Washington Square Park, and Bryant Park."
241.6,Private room,4.04,2.0,1.0,1.0,1.0,73.0,False,1.0,1.0,2.0,"This area contains more entertainment venues, hotels, shops, bars, nightlife, cafes, dining, grocery stores, landmarks, sights, parks, and green space than a typical New York block. It is located near Times Square, Washington Square Park, Empire State Building, Top of the Rock, and Rockefeller Center."
240.0,Private room,4.19,2.0,1.0,1.0,1.0,537.0,False,1.0,1.0,2.0,"This area contains more entertainment venues, hotels, shops, bars, nightlife, cafes, dining, grocery stores, landmarks, sights, parks, and green space than a typical New York block. It is located near Times Square, Washington Square Park, Empire State Building, Top of the Rock, and Rockefeller Center."
156.97,Private room,4.71,2.0,1.0,1.0,1.0,1669.0,False,1.0,1.0,2.0,"This area contains more cafes, entertainment venues, gyms, hotels, shops, and transit options than a typical New York block. It also features a higher density of bars, restaurants, grocery stores, museums, and landmarks than is common."
485.1,Private room,5.0,4.0,2.0,1.0,1.0,1.0,False,1.0,1.0,2.0,"This area has more entertainment venues, hotels, shops, bars, nightlife, cafes, dining, grocery stores, landmarks, sights, parks, green space, transit, gyms, sports, museums, galleries, and pharmacies than a typical New York block. It is located near Times Square, Washington Square Park, Top of the Rock, Rockefeller Center, and the Empire State Building."
529.0,Private room,5.0,2.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.0,"This area contains more entertainment venues, hotels, shops, bars, nightlife, cafes, dining, grocery stores, landmarks, sights, parks, green space, transit, gyms, sports, museums, galleries, and pharmacies than a typical New York block. Well-known places nearby include Times Square, Washington Square Park, Top of the Rock, Rockefeller Center, and Empire State Building."
354.03,Private room,4.21,4.0,2.0,1.0,1.0,14.0,True,1.0,1.0,2.0,"This is a commercial and transit-oriented area with an unusually high concentration of dining, entertainment venues, grocery stores, gyms, sports facilities, hotels, landmarks, sights, and shops. It also features more bars, nightlife, cafes, museums, galleries, subway transit, and pharmacies than a typical New York block."
385.32,Entire home/apt,5.0,3.0,2.0,1.0,1.0,1.0,False,1.0,1.0,2.0,"This area contains more entertainment venues, hotels, shops, bars, nightlife, cafes, dining, grocery stores, landmarks, sights, parks, green space, transit, gyms, sports, museums, galleries, and pharmacies than a typical New York block. It is located near Times Square, Top of the Rock, Rockefeller Center, and Washington Square Park."
369.0,Private room,4.74,2.0,1.0,1.0,1.0,390.0,True,1.0,1.0,2.0,"This is a commercial and transit-oriented area with unusually high concentrations of cafes, entertainment venues, gyms, hotels, shops, and transit access. It also features more bars, dining options, grocery stores, landmarks, museums, and pharmacies than a typical New York block."
401.5,Entire home/apt,4.88,4.0,2.0,1.0,1.0,16.0,True,1.0,1.0,2.0,"This is a commercial and tourist-oriented area with an unusually high concentration of cafes, gyms, hotels, and shops. It is located near Central Park, Bryant Park, One Vanderbilt, Summit One Vanderbilt, and the Intrepid Sea, Air & Space Museum."
1025.0,Private room,5.0,4.0,2.0,1.0,1.0,1.0,True,1.0,1.0,2.0,"This area contains more bars, nightlife, dining, grocery stores, gyms, sports facilities, hotels, and shops than a typical New York block. It also features a higher than average number of cafes, entertainment venues, landmarks, sights, museums, galleries, parks, green spaces, transit options, and pharmacies."
179.03,Entire home/apt,5.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,2.0,"This is a commercial and transit-heavy area with unusually many cafes, entertainment venues, gyms, hotels, shops, and subway stations. It is located near Times Square and Washington Square Park."
588.0,Entire home/apt,4.0,2.0,1.0,1.0,1.0,5.0,False,1.0,1.0,2.0,"This area features an unusually high number of cafes, entertainment venues, hotels, parks, green spaces, and shops. It is located near Bryant Park, Empire State Building, Times Square, and Washington Square Park."
452.0,Private room,4.6,2.0,1.0,1.0,1.0,45.0,False,1.0,1.0,2.0,"This is a commercial and transit-oriented area that features an unusually high concentration of cafes, gyms, hotels, pharmacies, and shops. It is located near Battery Park, Bryant Park, and Central Park."
778.24,Entire home/apt,4.0,4.0,2.0,2.0,1.0,1.0,False,2.0,1.0,3.0,"This is a commercial and cultural area with an unusually high concentration of cafes, museums, galleries, shops, bars, nightlife, dining, entertainment venues, gyms, sports facilities, hotels, landmarks, sights, grocery stores, and transit options. It has fewer parks and green spaces than a typical New York block."
588.49,Entire home/apt,4.55,10.0,8.0,3.0,1.5,71.0,False,3.0,1.5,4.5,"This area has more bars, nightlife, dining, grocery stores, gyms, sports facilities, hotels, and shops than a typical New York block. It also has more cafes, entertainment venues, landmarks, sights, museums, galleries, parks, green space, transit options, and pharmacies than average."
352.0,Private room,4.43,2.0,1.0,1.0,1.0,7.0,False,1.0,1.0,2.0,"This area has more dining, grocery stores, gyms, hotels, shops, bars, nightlife, cafes, entertainment venues, landmarks, museums, galleries, parks, transit, and pharmacies than a typical New York block."
71.71,Private room,3.5,1.0,1.0,1.0,1.0,2.0,False,1.0,1.0,2.0,"This area contains more entertainment venues, gyms, sports facilities, hotels, shops, and transit options than a typical New York block. It also features a higher density of bars, nightlife, cafes, dining, grocery stores, museums, galleries, and pharmacies than most blocks."
2237.5,Entire home/apt,4.71,8.0,4.0,4.0,2.0,94.0,False,4.0,2.0,6.0,"This area has more cafes, entertainment venues, gyms and sports facilities, hotels, shops, and transit options than a typical New York block. It also features a higher concentration of bars, nightlife, dining, grocery stores, museums, galleries, and landmarks than most blocks."
478.0,Private room,2.0,2.0,1.0,1.0,2.0,1.0,True,1.0,2.0,3.0,"This area has an unusually high number of dining options, grocery stores, gyms, landmarks, shops, bars, cafes, entertainment venues, hotels, museums, and transit access compared to a typical New York block. Nearby well-known places include the Flatiron Building, Manhattan Bridge, and Madison Square Park."
225.0,Hotel room,5.0,2.0,1.0,1.0,1.0,4.0,False,1.0,1.0,2.0,"This area contains more entertainment venues, gyms, sports facilities, hotels, shops, and transit options than a typical New York block. It also features a higher concentration of bars, nightlife, cafes, dining, grocery stores, museums, galleries, landmarks, and pharmacies than most blocks."
315.27,Entire home/apt,4.81,2.0,1.0,1.0,1.0,83.0,False,1.0,1.0,2.0,"This area contains more cafes, museums, galleries, pharmacies, and shops than a typical New York block, and it is near the New Museum. It also features more bars, nightlife, dining, entertainment venues, grocery stores, gyms, sports facilities, hotels, landmarks, and transit options, but fewer parks and green spaces."
276.57,Private room,4.0,3.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.0,"This is a commercial and transit-oriented area that contains more entertainment venues, gyms, sports facilities, shops, and subway access than a typical New York block. It also features a higher concentration of bars, nightlife, cafes, dining, grocery stores, hotels, museums, galleries, and landmarks than most other blocks."
285.27,Entire home/apt,5.0,6.0,3.0,2.0,1.0,3.0,False,2.0,1.0,3.0,"This area has an unusually high concentration of gyms, sports facilities, landmarks, sights, and shops, as well as more bars, nightlife, cafes, dining, entertainment venues, grocery stores, hotels, museums, galleries, and transit options than a typical block. It has fewer parks and green spaces than most blocks and is located near the Manhattan Bridge and the Flatiron Building."
124.0,Private room,4.5,2.0,2.0,1.0,1.0,20.0,False,1.0,1.0,2.0,"This is a commercial and tourist area that contains more dining, gyms, sports facilities, landmarks, sights, and shops than a typical New York block. It is located near the Flatiron Building, Manhattan Bridge, and Madison Square Park."
102.1,Private room,4.22,1.0,1.0,2.0,2.0,9.0,False,2.0,2.0,4.0,"This area contains more entertainment venues, gyms, sports facilities, shops, and transit options than a typical New York block. It also features a higher concentration of bars, nightlife, cafes, dining, grocery stores, hotels, museums, galleries, landmarks, and pharmacies than most blocks."
657.0,Private room,4.77,2.0,1.0,1.0,1.0,133.0,True,1.0,1.0,2.0,"This is a commercial and urban area with an unusually high density of cafes, gyms, museums, pharmacies, shops, bars, restaurants, entertainment venues, grocery stores, hotels, landmarks, and transit options. It has fewer parks and green spaces than a typical New York block."
199.13,Entire home/apt,4.7,4.0,2.0,2.0,1.0,20.0,False,2.0,1.0,3.0,"This is a commercial and transit-heavy area with an unusually high concentration of cafes, dining, grocery stores, museums, galleries, pharmacies, shops, bars, nightlife, entertainment venues, gyms, sports facilities, hotels, and transit options. It also features a higher than average number of landmarks and sights."
650.0,Private room,5.0,3.0,2.0,1.0,1.0,1.0,False,1.0,1.0,2.0,"This is a commercial and tourist area that contains more entertainment venues, hotels, and shops than a typical New York block. It is located near Times Square, Empire State Building, Washington Square Park, and Bryant Park."
678.0,Entire home/apt,4.96,6.0,3.0,3.0,1.0,197.0,True,3.0,1.0,4.0,"This is a commercial and cultural area with a high concentration of cafes, dining, grocery stores, museums, galleries, pharmacies, and shops. It also features a high density of bars, nightlife, entertainment venues, gyms, sports facilities, hotels, landmarks, and transit options."
247.0,Private room,4.52,2.0,1.0,1.0,1.0,21.0,False,1.0,1.0,2.0,"This area contains an unusually high number of cafes, gyms, sports facilities, museums, galleries, pharmacies, and shops. It also has a higher than average concentration of bars, nightlife, dining, entertainment venues, grocery stores, hotels, landmarks, sights, and transit options, but lacks nearby parks or green space."
266.0,Private room,4.4,2.0,1.0,1.0,1.0,15.0,False,1.0,1.0,2.0,"This area has an unusually high concentration of cafes, gyms, sports facilities, museums, galleries, pharmacies, and shops. It also features more bars, nightlife, dining, entertainment venues, grocery stores, hotels, landmarks, and transit options than a typical block, while lacking nearby parks and green space."
790.0,Entire home/apt,4.86,2.0,1.0,1.0,1.0,57.0,True,1.0,1.0,2.0,"This area contains more bars, nightlife, dining, entertainment venues, hotels, shops, and transit options than a typical New York block. It also features more cafes, grocery stores, gyms, museums, galleries, landmarks, and parks, including Washington Square Park and Times Square."
243.6,Entire home/apt,4.23,6.0,3.0,3.0,1.0,13.0,False,3.0,1.0,4.0,"This area contains more dining, grocery stores, gyms and sports, hotels, and shops than a typical New York block. It also features a higher than average number of bars and nightlife, cafes, entertainment venues, landmarks and sights, museums and galleries, parks and green space, and subway and transit options."
84.89,Private room,4.81,2.0,1.0,1.0,1.0,16.0,False,1.0,1.0,2.0,"This area contains more entertainment venues, gyms, sports facilities, hotels, shops, and transit options than a typical New York block. It also features a higher concentration of bars, nightlife, cafes, dining, grocery stores, museums, galleries, landmarks, and pharmacies than most blocks."
272.0,Private room,4.61,2.0,1.0,1.0,1.0,921.0,False,1.0,1.0,2.0,"This is a highly developed area with an unusually high number of entertainment venues, hotels, shops, bars, nightlife, cafes, dining, landmarks, museums, galleries, parks, grocery stores, gyms, pharmacies, and transit options. Well-known places nearby include Times Square, Empire State Building, Washington Square Park, and Bryant Park."
855.0,Entire home/apt,4.95,8.0,6.0,4.0,2.0,174.0,True,4.0,2.0,6.0,"This area contains a higher concentration of cafes, dining, grocery stores, museums, galleries, pharmacies, and shops than a typical New York block. It also features more bars, nightlife, entertainment venues, gyms, sports facilities, hotels, transit options, and landmarks than most blocks."
159.5,Entire home/apt,4.75,4.0,2.0,1.0,1.0,61.0,False,1.0,1.0,2.0,"This is a commercial and urban area with more cafes, entertainment venues, gyms, sports facilities, and shops than a typical New York block. It also has more bars, nightlife, dining, grocery stores, hotels, museums, galleries, parks, transit options, and landmarks than average."
922.0,Private room,4.85,4.0,2.0,1.0,1.0,121.0,True,1.0,1.0,2.0,"This area contains more gyms, sports facilities, museums, galleries, and shops than a typical New York block. It also features a higher concentration of bars, nightlife, cafes, dining, entertainment venues, hotels, landmarks, pharmacies, transit options, and grocery stores than average."
270.0,Private room,4.83,2.0,2.0,1.0,1.0,6.0,False,1.0,1.0,2.0,"This area contains more gyms, sports facilities, landmarks, sights, and shops than a typical New York block. It also features an above-average number of bars, nightlife, cafes, dining, entertainment venues, grocery stores, hotels, museums, galleries, and pharmacies, with Manhattan Bridge and Flatiron Building located nearby."
134.27,Entire home/apt,5.0,2.0,1.0,1.0,1.0,3.0,True,1.0,1.0,2.0,"This area has an unusually high concentration of entertainment venues, gyms, sports facilities, shops, and transit options. It also features more bars, nightlife, cafes, dining, grocery stores, hotels, landmarks, and museums than a typical New York block."
368.0,Entire home/apt,5.0,8.0,4.0,1.0,1.0,10.0,False,1.0,1.0,2.0,"This is an area with unusually many gyms, sports facilities, museums, galleries, shops, bars, nightlife, cafes, dining, entertainment venues, hotels, landmarks, sights, pharmacies, subway and transit options, and grocery stores."
688.67,Entire home/apt,4.78,5.0,3.0,2.0,1.0,50.0,True,2.0,1.0,3.0,"This area has more cafes, grocery stores, museums and galleries, pharmacies, and shops than a typical New York block. It also features a higher than average concentration of bars, nightlife, dining, entertainment venues, gyms, sports facilities, hotels, landmarks, and transit options."
226.0,Hotel room,4.29,4.0,2.0,1.0,1.0,7.0,False,1.0,1.0,2.0,"This area has more entertainment venues, gyms, sports facilities, and shops than a typical New York block. It also features an above-average number of cafes, dining options, grocery stores, hotels, museums, galleries, transit access, nightlife, and green space."
342.93,Entire home/apt,4.0,6.0,3.0,3.0,1.0,1.0,False,3.0,1.0,4.0,"This area has more cafes, dining, grocery stores, museums, galleries, and pharmacies than a typical New York block. It also features more bars, nightlife, entertainment venues, gyms, sports facilities, hotels, shops, landmarks, sights, parks, green space, and transit options than most blocks."
1307.0,Entire home/apt,4.81,3.0,2.0,1.0,1.0,279.0,False,1.0,1.0,2.0,"This area has more cafes, dining, grocery stores, museums, galleries, and pharmacies than a typical New York block. It also features more bars, nightlife, entertainment venues, gyms, sports facilities, hotels, shops, landmarks, and transit options than most blocks."
146.2,Entire home/apt,5.0,2.0,1.0,1.0,1.0,9.0,False,1.0,1.0,2.0,"This area contains a high concentration of cafes, entertainment venues, gyms, sports facilities, shops, bars, nightlife, dining, grocery stores, hotels, museums, galleries, transit options, landmarks, and pharmacies."
