price,room_type,ratings,guests,bathrooms,property_number_of_reviews,is_superhost,num_bedrooms,num_baths,surroundings_summary
656.33,Entire home/apt,4.88,5.0,1.0,110.0,True,2.0,1.0,"Historic financial landmarks like Federal Hall and the New York Stock Exchange stand near abundant cultural attractions, dense cafe selections, and open green spaces. Essential daily groceries and sports facilities sit close at hand."
210.2,Entire home/apt,5.0,2.0,1.0,6.0,False,1.0,1.0,"This neighborhood pairs exceptional citywide concentrations of dining, nightlife, and cafes with immediate access to grocery markets and cultural venues. The streets lie a short walk from Washington Square Park, Washington Square Arch, and Stonewall Inn."
139.49,Private room,4.5,2.0,1.0,688.0,False,1.0,1.0,"Historic towers and monuments stand right by Federal Hall, offering immediate access to open green spaces and dense cultural attractions."
745.0,Private room,5.0,3.0,1.0,5.0,False,1.0,1.0,"Exceptional parkland access and a high concentration of cultural attractions define the neighborhood, situated a short walk from Carnegie Hall and Central Park. Nearby hotels provide immediate proximity to these green spaces and citywide destinations."
449.27,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,"Exceptional concentrations of nightlife, entertainment, and dining create intense citywide contrast just steps from rapid transit and cultural venues. The setting is a short walk from Washington Square Park."
878.86,Entire home/apt,4.94,2.0,1.0,36.0,True,1.0,1.0,"Exceptional density of dining, bars, and cafes stands alongside steps-away rapid transit access. The neighborhood lies a short walk from Washington Square Park and a couple minutes from Stonewall Inn."
112.43,Private room,5.0,3.0,1.0,2.0,False,1.0,1.0,"This vibrant Midtown South neighborhood pairs a high concentration of hotels and grocery stores with world-class tourist attractions. Cultural venues and sports facilities are steps away, while iconic destinations like the Empire State Building and Madison Square Park are about ten minutes away."
59.11,Entire home/apt,4.6,1.0,1.0,5.0,True,1.0,1.0,"Exceptional concentrations of entertainment venues and nightlife sit just steps from cultural destinations. This energetic setting lies a short walk from Times Square and about ten minutes from Rockefeller Center, paired with dense subway access."
628.0,Private room,5.0,4.0,2.0,1.0,False,1.0,2.0,This Midtown location offers exceptional proximity to Central Park and Columbus Circle alongside dense urban transit access. Nearby cultural institutions like Carnegie Hall complement the dense concentration of surrounding hotels and sports facilities.
149.39,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,"This location pairs an unusually dense concentration of neighborhood cafes and green spaces with a high density of citywide lodging. Grand Central Terminal is a short walk away, and sports facilities are steps away."
417.51,Entire home/apt,4.73,4.0,1.0,56.0,True,1.0,1.0,"The neighborhood combines exceptionally dense concentrations of dining, cafes, and retail with immediate proximity to cultural venues. It sits a short walk from Washington Square Park and a couple minutes from Stonewall Inn."
266.07,Entire home/apt,4.93,2.0,1.0,15.0,False,1.0,1.0,Dense concentrations of fitness facilities and retail shops contrast with nearby cultural venues steps away. The location is about 10 minutes from Madison Square Park.
290.21,Entire home/apt,4.4,2.0,1.0,5.0,False,1.0,1.0,"The surrounding neighborhood combines an exceptionally dense concentration of top-tier dining, cafes, and retail with cultural venues just steps away. This vibrant streetscape is located right by Stonewall Inn and a short walk from Washington Square Park."
286.3,Entire home/apt,4.77,5.0,1.0,99.0,True,1.0,1.0,"Dense concentrations of dining, cafes, and shops contrast with tranquil green spaces nearby. Washington Square Park is a short walk away."
620.33,Private room,4.95,4.0,1.0,21.0,False,1.0,1.0,This dynamic district pairs exceptionally dense subway access and a high concentration of cafes with nearby green spaces. The location sits a short walk from Grand Central Terminal.
279.65,Entire home/apt,4.5,2.0,2.5,4.0,False,2.0,2.5,"Dense retail and dining corridors merge with a high density of cafes near Washington Square Park. Rapid transit and cultural venues are steps away, a short walk from the Washington Square Arch."
63.84,Entire home/apt,4.5,1.0,1.0,2.0,True,1.0,1.0,"This neighborhood pairs exceptional concentrations of fitness facilities and athletic venues with cultural institutions and retail corridors. Open green spaces are steps away, and rapid transit is available within a short walk."
255.23,Entire home/apt,4.5,1.0,1.0,4.0,False,1.0,1.0,"Dense concentrations of dining, cafes, and shops contrast with quieter residential streets near Stonewall Inn. Cultural venues and sports facilities sit steps away, while Washington Square Park is nearby."
1685.0,Entire home/apt,5.0,5.0,2.0,4.0,False,2.0,2.0,"Abundant parks and major cultural attractions stand steps away from hotels, while nearby landmarks include Central Park and The Plaza Hotel."
651.0,Entire home/apt,4.82,2.0,1.0,22.0,True,1.0,1.0,World-class urban attractions and exceptional transit access converge just steps from major cultural venues and sports facilities. This setting sits a short walk from Federal Hall and the New York Stock Exchange.
298.0,Entire home/apt,4.86,2.0,1.0,356.0,True,1.0,1.0,World-class transit infrastructure and an exceptionally dense concentration of top-tier cultural attractions and sports facilities sit within a short walk of Federal Hall.
388.57,Entire home/apt,5.0,3.0,1.0,1.0,False,1.0,1.0,"This Lower Manhattan neighborhood pairs exceptionally dense concentrations of cultural attractions, green spaces, and neighborhood cafes with immediate proximity to Trinity Church. Sports facilities and cultural venues sit right on the doorstep, offering doorstep access to historic sites like Federal Hall."
272.77,Entire home/apt,5.0,3.0,1.0,1.0,True,1.0,1.0,Densely clustered galleries and exceptional grocery access sit alongside remarkably sparse public transit options and a severe lack of open space. The surrounding neighborhood lies about ten minutes from the New Museum.
354.0,Hotel room,5.0,4.0,1.0,1.0,False,1.0,1.0,"This Midtown location combines an exceptionally dense concentration of top-tier dining, cafes, and hotels with immediate access to major cultural venues and sports facilities. St. Patrick's Cathedral sits a short walk away, while Grand Central Terminal is accessible in about ten minutes."
954.0,Entire home/apt,4.84,6.0,2.0,25.0,True,2.0,2.0,This Lower Manhattan setting places top-tier transit and dense cultural attractions alongside immediate access to sports facilities and the historic Woolworth Building.
215.01,Entire home/apt,4.75,4.0,1.0,63.0,False,1.0,1.0,"Intense concentrations of nightlife, entertainment venues, and dining define the block, complemented by nearby rapid transit and hotels. The location sits about 10 minutes from Times Square."
166.63,Private room,4.71,1.0,1.0,24.0,True,1.0,1.0,"This East Village setting combines intense nightlife concentration with abundant neighborhood parks and everyday grocers, sitting just a short walk from Tompkins Square Park. Cultural venues and sports facilities are immediately accessible nearby, complementing the proximity to the New Museum."
2054.12,Entire home/apt,4.81,6.0,2.0,37.0,True,2.0,2.0,"This Lower Manhattan setting places dense concentrations of cultural institutions and fitness options alongside quiet residential streets, just a short walk from the Woolworth Building and rapid transit. Daily errands are easily managed on foot with nearby grocery stores, while major downtown destinations like One World Trade Center are reachable within a ten-minute walk."
764.59,Entire home/apt,4.76,5.0,1.0,117.0,True,2.0,1.0,"Grand Central Terminal sits amid dense clusters of top-tier cultural attractions and hotels, while everyday grocery options remain widely available. Parks and open space are steps away, offering a distinct contrast to the surrounding urban density."
315.51,Entire home/apt,4.67,3.0,1.0,12.0,False,1.0,1.0,"Dense retail and cultural destinations contrast with exceptional concentrations of gyms and sports facilities across the neighborhood. Essential groceries and markets remain within a short walk, while Chelsea Market and The High Line are reachable in about ten minutes."
2282.36,Entire home/apt,4.94,6.0,3.0,68.0,True,3.0,3.0,"This block supports dense concentrations of shopping, nightlife, and dining alongside nearby cultural venues and daily markets. The location sits a short walk from Stonewall Inn and The High Line."
627.67,Private room,4.91,2.0,1.0,57.0,False,1.0,1.0,"Exceptional access to abundant parks and dense museum collections defines the neighborhood, while nearby sports facilities offer recreation a short walk away, placing visitors steps from Central Park and Central Park Zoo."
105.62,Entire home/apt,4.33,2.0,1.0,3.0,True,1.0,1.0,"Unusually dense concentrations of sports facilities and museums define the neighborhood, while daily groceries are available a short walk away. The area sits about 10 minutes from Washington Square Park."
136.8,Entire home/apt,4.67,2.0,1.0,3.0,False,1.0,1.0,Vibrant nightlife and dense concentrations of dining and entertainment venues contrast with nearby open spaces and hotels. The location sits about 10 minutes from Times Square.
239.7,Entire home/apt,5.0,2.0,1.0,3.0,False,1.0,1.0,"Exceptional density of top-tier cultural attractions, hotels, and museums defines the cityscape, complemented by rapid transit steps away and a short walk to The Morgan Library & Museum."
197.82,Entire home/apt,4.86,3.0,1.0,108.0,True,1.0,1.0,Dense retail and culinary destinations balance against a rare local concentration of athletic facilities. A short walk leads to the MTA - Christopher St Sheridan Square Station.
169.58,Entire home/apt,5.0,2.0,1.0,1.0,True,1.0,1.0,"This setting juxtaposes an exceptionally high concentration of neighborhood gyms and sports facilities with remarkably dense access to museums, galleries, and retail shops. Rapid transit is a short walk away, and iconic destinations such as Washington Square Park and the Stonewall Inn sit about ten minutes away."
262.0,Entire home/apt,4.75,2.0,1.0,60.0,False,1.0,1.0,"Abundant parkland and active nightlife set this neighborhood apart, situated a short walk from Union Square. Cultural venues sit on the doorstep, while nearby Madison Square Park offers an additional green retreat."
201.0,Entire home/apt,4.64,2.0,1.0,58.0,False,1.0,1.0,"This neighborhood combines an exceptionally high concentration of parks, athletic facilities, and nightlife venues with cultural spaces immediately outside the door. Located a short walk from Union Square, the setting balances dense urban recreation with prominent green spaces like Madison Square Park."
856.0,Entire home/apt,4.96,4.0,2.0,68.0,True,2.0,2.0,"Museums and galleries, frequent grocery stores, and dense transit service set this location apart citywide, while hotels sit directly on the doorstep. Open green spaces are steps away and the Manhattan Bridge is a short walk from the address."
419.4,Entire home/apt,5.0,4.0,1.0,1.0,False,2.0,1.0,"Densely packed entertainment venues, bars, and dining establishments set this vibrant urban setting apart from quieter neighborhoods citywide. Rapid transit is steps away, and the location is about 10 minutes from Central Park."
232.88,Entire home/apt,4.0,3.0,1.0,2.0,False,1.0,1.0,"Dense concentrations of nightlife, dining, and entertainment venues define the neighborhood, situated just a short walk from rapid transit and cultural attractions."
290.25,Entire home/apt,4.6,5.0,1.0,5.0,False,2.0,1.0,"Dense concentrations of nightlife, entertainment, and dining define the blocks, while cultural venues sit steps away and rapid transit remains a short walk. The neighborhood lies about 10 minutes from Times Square."
165.93,Entire home/apt,4.0,2.0,1.0,1.0,False,1.0,1.0,"Intense concentrations of nightlife, entertainment, and dining define the blocks, while daily provisions and rapid transit sit directly on the doorstep. The location is about 10 minutes from Central Park and Columbus Circle."
371.49,Entire home/apt,5.0,4.0,2.0,2.0,True,1.0,2.0,"Museums, galleries, and high-density shopping sit directly alongside a major transit network, with Central Park just a short walk away. Sports facilities are steps from the door while everyday grocery markets remain within easy reach."
1096.67,Entire home/apt,5.0,4.0,2.0,10.0,True,2.0,2.0,"This neighborhood combines a high concentration of hotels and entertainment venues with immediate subway access. Sports facilities are steps away, and Hudson Yards is a short walk from the location."
450.0,Private room,5.0,2.0,1.0,8.0,True,1.0,1.0,"Abundant neighborhood green spaces and cultural attractions sit a short walk from Grand Central Terminal, complemented by nearby grocery markets."
238.82,Entire home/apt,5.0,2.0,1.0,2.0,False,1.0,1.0,"Athletic facilities and galleries contrast sharply with a high concentration of neighborhood lodging options. Grocery markets sit steps away, and residents are about 10 minutes from Chelsea Market."
66.78,Shared room,4.68,1.0,1.0,264.0,False,1.0,1.0,"Intense concentrations of gyms and sports facilities contrast with a lack of immediate neighborhood green space, while cultural venues sit right on the doorstep. The location provides rapid transit steps away and lies about 10 minutes from Central Park."
362.0,Entire home/apt,4.8,5.0,1.0,5.0,False,1.0,1.0,"This vibrant New York City locale combines dense concentrations of nightlife, dining, and entertainment venues with immediate proximity to cultural institutions. The neighborhood is situated about ten minutes from Times Square and the Intrepid Sea, Air & Space Museum."
279.68,Entire home/apt,4.33,3.0,1.0,6.0,False,1.0,1.0,"Dense concentrations of museums, galleries, and fitness facilities contrast with quieter residential side streets located a short walk from Central Park. Daily conveniences and major cultural destinations like The Metropolitan Museum of Art sit within roughly ten minutes of the neighborhood."
466.67,Entire home/apt,4.64,5.0,1.0,56.0,True,2.0,1.0,"Historic FiDi balances exceptionally dense cultural attractions and upscale hotels with rare nearby pocket parks and green space. Steps from sports facilities and cultural venues, the surroundings sit a short walk from the Brooklyn Bridge."
82.42,Private room,4.59,1.0,4.0,17.0,False,1.0,4.0,Abundant parks and concentrations of hotels contrast with dense urban attractions just steps from rapid transit and 18th Street (IRT Third Avenue Line). The surrounding neighborhood sits a short walk from Union Square.
510.0,Entire home/apt,5.0,4.0,1.0,5.0,True,2.0,1.0,"Athletic and dining establishments rank near the city's highest tiers alongside a limited presence of local green space, while cultural venues sit steps away and Central Park is about 10 minutes distant."
252.97,Entire home/apt,4.73,4.0,1.0,11.0,False,2.0,1.0,"This residential setting balances dense concentrations of museums, galleries, and major city attractions with abundant neighborhood parks and green spaces. Residents enjoy rapid transit a short walk away, while neighborhood sports facilities sit steps from the door."
289.73,Entire home/apt,4.83,4.0,1.0,6.0,False,2.0,1.0,"High concentrations of major museums and sports facilities define this neighborhood, contrasting with quieter residential stretches nearby. Central Park is a short walk away, and rapid transit provides quick access to the rest of the city."
202.77,Entire home/apt,4.92,2.0,1.0,26.0,True,1.0,1.0,"This location combines some of the city's highest concentrations of dining, nightlife, and cultural attractions while remaining a short walk from rapid transit. The neighborhood sits about ten minutes from Madison Square Park with grocery markets steps away."
175.0,Entire home/apt,5.0,4.0,1.0,2.0,False,1.0,1.0,This New York City block combines a heavy concentration of dining and athletic facilities with very limited local green space. Cultural venues stand just steps away while fresh food markets remain within a short walk.
20.47,Shared room,3.0,1.0,1.0,2.0,False,1.0,1.0,Dense blocks packed with shops and hotels sit alongside minimal urban greenery near Penn Station. Daily errands and sports facilities remain within a short walk of the doorstep.
218.5,Private room,4.68,2.0,1.0,34.0,False,1.0,1.0,"Dense residential blocks contrast with a high concentration of museums, galleries, and specialized sports facilities, while neighborhood parks and grocery stores remain just a short walk away. The area sits about ten minutes from Chelsea Market."
907.8,Entire home/apt,5.0,6.0,3.5,5.0,False,3.0,3.5,"Dense clusters of shops, cafes, and nightlife contrast with nearby parks and open green spaces. Cultural venues are directly on the doorstep, offering immediate access to the arts."
696.07,Entire home/apt,5.0,4.0,2.0,1.0,True,2.0,2.0,"Unusually high concentrations of museums and galleries exist alongside significant neighborhood green space near The High Line. Grocery stores and hotels are steps away, while destinations like Chelsea Market remain accessible within a short walk."
160.75,Entire home/apt,4.0,3.0,1.0,1.0,False,1.0,1.0,"Dense entertainment venues and lively nightlife contrast with abundant neighborhood grocery stores in this Manhattan setting, located a short walk from rapid transit and about 10 minutes from the Intrepid Sea, Air & Space Museum."
255.79,Entire home/apt,4.67,6.0,2.0,3.0,False,2.0,2.0,"An active local fitness scene and vibrant nightlife contrast with limited neighborhood subway options. Cultural venues sit steps away, and the Williamsburg Bridge is within a short walk."
227.62,Private room,4.66,4.0,1.0,250.0,False,1.0,1.0,"Dense concentrations of hotels, dining, and shops stand within steps of local parks and open space. Grocery and markets are on the doorstep, offering immediate daily convenience."
263.25,Entire home/apt,4.75,4.0,1.0,8.0,False,1.0,1.0,"Concentrated dining, nightlife, and cultural attractions set this location apart from quieter city quarters, while local markets remain steps away. The surrounding neighborhood sits about ten minutes from Madison Square Park and the Flatiron Building."
133.11,Private room,5.0,1.0,1.0,2.0,False,1.0,1.0,"This setting pairs a high concentration of museums and galleries with extensive neighborhood parks and green space, alongside a short walk to Central Park. Hotels are steps away while everyday grocery markets remain within a short walk."
120.97,Entire home/apt,4.78,2.0,1.0,9.0,False,1.0,1.0,Transit access and retail options rank in the upper tier citywide despite a complete absence of nearby parks. Sports facilities are steps away and grocery markets sit on the doorstep.
190.73,Entire home/apt,4.71,4.0,1.0,7.0,True,2.0,1.0,"Transit service, retail options, and athletic facilities rank among the highest citywide, and nearby grocery markets provide immediate daily convenience. The location sits about ten minutes from the Brooklyn Academy of Music."
163.16,Entire home/apt,5.0,4.0,1.0,2.0,False,1.0,1.0,Leafy green spaces right by Tompkins Square Park contrast with dense concentrations of neighborhood bars and cultural galleries. Residents enjoy everyday convenience with local food markets steps away.
334.63,Entire home/apt,4.67,1.0,1.0,3.0,False,2.0,1.0,"Exceptional access to abundant parks and dense cultural attractions defines this neighborhood, situated a short walk from Central Park. Nearby options for daily needs include local markets, while neighborhood gyms and sports facilities support active routines."
257.52,Entire home/apt,4.74,2.0,1.0,35.0,False,1.0,1.0,"Leafy green blocks and abundant transit options define this neighborhood, which sits just a short walk from Central Park. Sports facilities are on the doorstep, and the American Museum of Natural History is nearby."
153.4,Entire home/apt,4.78,1.0,1.0,231.0,False,1.0,1.0,Centuries-old cultural institutions and expansive green spaces sit side by side just moments from Central Park and the American Museum of Natural History. Essential markets and neighborhood gyms are also available within a short walk.
275.27,Entire home/apt,5.0,3.0,1.0,23.0,True,1.0,1.0,"Abundant neighborhood parks and green spaces contrast with dense concentrations of hotels and fitness facilities across the broader cityscape. Cultural venues sit steps away, and the American Museum of Natural History is a short walk from the location."
250.63,Entire home/apt,4.91,3.0,1.0,23.0,True,1.0,1.0,"Abundant neighborhood greenery stands alongside a dense distribution of lodging and everyday food markets. Sports facilities sit just steps away, and cultural venues are reachable via a short walk to Central Park."
251.62,Entire home/apt,5.0,4.0,1.0,2.0,False,2.0,1.0,"A dense concentration of nightlife, entertainment, and dining sets this location apart from quieter residential districts elsewhere in the city. The area sits steps away from local hotels and open green space, and is a short walk from the Intrepid Sea, Air & Space Museum."
147.19,Entire home/apt,5.0,3.0,1.0,3.0,False,1.0,1.0,"Intense nightlife and dense dining sit alongside nearby waterfront green space a short walk from the Intrepid Sea, Air & Space Museum."
158.2,Entire home/apt,4.6,3.0,1.5,10.0,True,1.0,1.5,"Abundant surrounding museums and green spaces contrast with deep transit access near the Manhattan Bridge and Brooklyn Bridge, alongside steps-away sports facilities."
290.4,Entire home/apt,4.75,2.0,1.0,4.0,False,1.0,1.0,"Abundant local fitness facilities and diverse dining options contrast with quieter surrounding blocks, complemented by neighborhood markets located just steps away. Cultural venues on the doorstep further enrich the setting with accessible arts and attractions."
236.07,Entire home/apt,5.0,1.0,1.0,2.0,False,1.0,1.0,"This location combines a high concentration of cultural institutions and lodging options with limited immediate subway access. Groceries and markets are located steps away, and the area sits a short walk from The High Line."
234.17,Entire home/apt,4.86,2.0,1.0,14.0,False,1.0,1.0,Abundant parks and green spaces contrast with dense concentrations of attractions and museums across the city. Hotels are steps away from these diverse cultural sites and recreational areas.
273.16,Entire home/apt,5.0,2.0,1.0,6.0,True,1.0,1.0,"Dense nightlife, dining, and athletic facilities contrast with a short walk to the Williamsburg Bridge and nearby grocery markets."
268.27,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,Dense cultural attractions and museums contrast with sparse neighborhood green space near Grand Central Terminal. Local fresh markets and sports facilities sit just steps away.
205.5,Private room,4.0,1.0,1.0,4.0,False,1.0,1.0,"This energetic neighborhood balances exceptionally dense nightlife and retail options with quiet residential side streets, all while remaining steps away from boutique hotels and cultural venues."
283.0,Hotel room,3.33,3.0,1.0,3.0,False,1.0,1.0,Abundant parks and fitness options contrast with nearby cultural attractions right by The Dakota and just steps from rapid transit.
878.79,Entire home/apt,5.0,4.0,2.0,30.0,False,2.0,2.0,"Exceptional parkland access and a dense concentration of museums set this location apart despite the lack of immediate subway service. Grocery markets and hotels sit steps away, alongside the Whitney Museum of American Art and The High Line."
195.27,Entire home/apt,4.13,4.0,1.0,8.0,False,1.0,1.0,"Dense urban blocks support high concentrations of fitness facilities and cultural attractions alongside extensive transit access. Parks and grocery markets remain within a short walk, and the location is about 10 minutes from Central Park and the Solomon R. Guggenheim Museum."
191.01,Entire home/apt,4.66,3.0,1.0,70.0,False,2.0,1.0,"This Upper West Side setting features an abundance of parks and cultural institutions alongside a concentration of lodging, all a short walk from rapid transit. Central Park and the American Museum of Natural History are just a couple minutes away."
180.93,Private room,4.81,2.0,1.0,83.0,True,1.0,1.0,"Sparse neighborhood grocery options contrast with an abundance of local shops and nearby parks, while cultural venues and sports facilities stand steps away. The location is about 10 minutes from the Williamsburg Bridge."
535.76,Entire home/apt,4.68,4.0,1.0,25.0,False,2.0,1.0,This dense commercial corridor offers a high concentration of retail options alongside limited urban green space and a longer walk to subway lines. Grocery markets and cultural venues remain steps away from the block.
462.77,Entire home/apt,4.9,4.0,2.0,10.0,False,2.0,2.0,"This neighborhood combines exceptionally dense cultural attractions and abundant green space with high-ranking transit access. Everyday markets and sports facilities sit within a short walk, while major destinations like Central Park and the American Museum of Natural History remain easily accessible."
263.47,Entire home/apt,4.9,3.0,1.0,70.0,True,1.0,1.0,"This Manhattan neighborhood concentrates premier entertainment venues and abundant green space just steps from Central Park and Lincoln Center. Sports facilities and hotels sit nearby, contrasting the high-density urban core with elite cultural attractions."
