price,room_type,ratings,guests,bathrooms,property_number_of_reviews,is_superhost,num_bedrooms,num_baths,surroundings_summary
401.5,Entire home/apt,4.88,4.0,1.0,16.0,True,1.0,1.0,This block is located near Bryant Park and is characterized by a high concentration of retail shops and cafes compared to the rest of the city.
308.12,Entire home/apt,4.84,4.0,1.0,225.0,False,1.0,1.0,"Located near Herald Square, this area is exceptionally dense with transit, retail, and hotels."
1217.0,Entire home/apt,5.0,8.0,2.5,1.0,True,2.0,2.5,This area near Times Square and Bryant Park is characterized by a high concentration of retail shops and entertainment venues.
326.0,Entire home/apt,4.6,9.0,1.0,128.0,False,1.0,1.0,"Located near Herald Square, this area is exceptionally dense in transit access and commercial retail space."
582.0,Entire home/apt,4.5,2.0,1.0,6.0,False,1.0,1.0,This block is located near Bryant Park and Rockefeller Center and is characterized by a high density of retail shops and entertainment venues.
105.1,Private room,5.0,1.0,1.0,12.0,True,1.0,1.0,"This area near Herald Square is characterized by high concentrations of retail, dining, and hotel options alongside extensive transit access."
822.0,Entire home/apt,4.59,6.0,2.0,22.0,True,2.0,2.0,This block near Rockefeller Center and Bryant Park is exceptionally dense with retail and cafes while offering unusually high access to public green space for the area.
7014.67,Entire home/apt,4.83,10.0,4.5,54.0,True,5.0,4.5,This area near Rockefeller Center and Bryant Park is exceptionally dense with retail shops and public green spaces compared to the rest of the city.
6081.33,Entire home/apt,4.98,8.0,3.5,50.0,True,4.0,3.5,"This area near Rockefeller Center and Bryant Park is characterized by an exceptionally high concentration of retail, cafes, and public green space."
5635.67,Entire home/apt,4.97,8.0,3.5,39.0,True,4.0,3.5,This block is characterized by an exceptionally high density of retail and dining options situated near Bryant Park and Rockefeller Center.
336.0,Entire home/apt,5.0,4.0,1.0,19.0,True,1.0,1.0,This area near Rockefeller Center and Bryant Park is characterized by an exceptionally high density of retail shops and proximity to significant public green space.
727.0,Entire home/apt,4.79,6.0,2.5,19.0,True,2.0,2.5,This area near Rockefeller Center and Bryant Park is characterized by an exceptionally high density of retail and tourist attractions alongside significant access to public green space.
300.03,Private room,4.6,4.0,1.0,522.0,False,1.0,1.0,"Located near Herald Square, this area is defined by an exceptionally high concentration of retail and dining options relative to the rest of the city."
431.5,Entire home/apt,4.28,7.0,1.0,195.0,False,2.0,1.0,"Located near Herald Square and the Empire State Building, this area is exceptionally dense with retail, dining, and hotel options."
427.0,Entire home/apt,4.71,5.0,1.0,38.0,False,1.0,1.0,"Located near Herald Square, this area is exceptionally transit-rich and densely concentrated with retail and fitness facilities."
99.4,Entire home/apt,2.0,2.0,1.0,1.0,False,1.0,1.0,"This area is exceptionally dense with retail and cafes while maintaining more green space than most of the city, situated near Grand Central Terminal."
221.43,Entire home/apt,4.0,4.0,1.0,4.0,False,1.0,1.0,This area near Herald Square and the Empire State Building is characterized by an extremely high concentration of hotels and dining options.
333.93,Entire home/apt,4.5,6.0,1.0,4.0,False,1.0,1.0,This area near Herald Square and the Empire State Building is characterized by an exceptionally high concentration of hotels and dining options.
249.0,Private room,4.61,6.0,1.0,137.0,False,1.0,1.0,"This area near Herald Square and the Empire State Building is characterized by an exceptionally high concentration of hotels, retail shops, and dining establishments compared to the rest of the city."
287.5,Entire home/apt,4.27,6.0,1.0,150.0,False,1.0,1.0,This area near the Empire State Building is characterized by an extremely high density of hotels and dining options compared to the rest of the city.
284.25,Entire home/apt,4.11,5.0,1.0,79.0,False,1.0,1.0,"This area near the Empire State Building and Herald Square is characterized by an exceptionally high concentration of retail, dining, and hotel establishments."
765.0,Private room,5.0,2.0,1.0,1.0,False,1.0,1.0,This area near Bryant Park and Rockefeller Center is characterized by a high concentration of retail shops and entertainment venues.
558.8,Entire home/apt,4.9,6.0,1.0,40.0,True,1.0,1.0,"This area near Herald Square and the Empire State Building is characterized by an exceptionally high concentration of hotels, dining, and transit access."
449.0,Entire home/apt,4.93,6.0,1.0,29.0,True,1.0,1.0,"This block is located near Herald Square and is characterized by a high concentration of hotels, restaurants, and fitness facilities alongside extensive transit access."
555.0,Entire home/apt,4.86,6.0,1.0,14.0,True,1.0,1.0,"This block near Herald Square and the Empire State Building is characterized by an exceptionally high concentration of hotels, dining, and transit access."
296.0,Entire home/apt,5.0,4.0,1.0,7.0,True,1.0,1.0,"This block is located near Rockefeller Center and Bryant Park, featuring an exceptionally high concentration of retail and cafes alongside limited green space."
449.0,Entire home/apt,4.81,6.0,1.0,21.0,False,1.0,1.0,"This block near Herald Square and the Empire State Building is characterized by an exceptionally high concentration of hotels, dining, and transit access."
842.0,Entire home/apt,4.77,6.0,1.0,111.0,True,2.0,1.0,This area near Herald Square and the Empire State Building is characterized by an exceptionally high density of hotels and dining options compared to the rest of the city.
275.25,Entire home/apt,4.0,2.0,1.0,15.0,False,1.0,1.0,This area near the Empire State Building is characterized by an exceptionally high concentration of hotels and dining options compared to the rest of the city.
313.23,Entire home/apt,4.55,4.0,1.0,11.0,False,1.0,1.0,This block near Herald Square and the Empire State Building is characterized by an extremely high concentration of hotels and dining options.
903.0,Entire home/apt,4.78,8.0,1.0,96.0,True,1.0,1.0,"This area near Herald Square and the Empire State Building is characterized by an exceptionally high concentration of hotels, dining, and fitness facilities compared to the rest of the city."
444.0,Entire home/apt,4.81,4.0,1.0,43.0,False,2.0,1.0,This block is located near Bryant Park and Grand Central Terminal and is characterized by an extremely high concentration of retail and cafes with limited green space.
353.0,Entire home/apt,4.67,5.0,1.0,100.0,False,1.0,1.0,"Located near Herald Square and the Empire State Building, this block is characterized by an extremely high concentration of retail, dining, and hotel establishments."
449.0,Entire home/apt,5.0,6.0,1.0,17.0,True,1.0,1.0,"This area near Herald Square is characterized by an exceptionally high concentration of hotels, transit access, and dining options."
249.0,Entire home/apt,5.0,8.0,1.0,4.0,False,1.0,1.0,"Located near the Empire State Building and Herald Square, this area is characterized by a high density of hotels, retail shops, and fitness facilities."
487.0,Entire home/apt,4.81,4.0,1.0,53.0,False,2.0,1.0,This area near Rockefeller Center is characterized by an exceptionally high density of retail and tourist attractions alongside limited residential space.
179.0,Entire home/apt,4.0,8.0,1.0,5.0,False,1.0,1.0,"This area near Herald Square is characterized by a high concentration of hotels, dining, and transit access compared to the rest of the city."
408.45,Entire home/apt,4.35,5.0,1.0,74.0,False,1.0,1.0,"This area near Herald Square and the Empire State Building is characterized by high concentrations of hotels, transit access, retail, and fitness facilities."
313.23,Entire home/apt,4.14,6.0,1.0,7.0,False,1.0,1.0,"This area near Herald Square is characterized by an exceptionally high density of retail, hotels, and transit access compared to the rest of the city."
323.33,Private room,4.74,1.0,1.0,43.0,False,2.0,1.0,This block is characterized by a high density of retail and hospitality establishments and is located near Herald Square and Bryant Park.
409.25,Entire home/apt,5.0,6.0,1.0,3.0,True,1.0,1.0,"This area near the Empire State Building and Herald Square is characterized by an exceptionally high concentration of retail, dining, and hotel establishments."
869.2,Entire home/apt,4.83,5.0,1.0,81.0,False,2.0,1.0,This area near Herald Square is characterized by high concentrations of retail shops and hotels alongside extensive transit access.
520.0,Entire home/apt,4.78,4.0,1.0,9.0,False,1.0,1.0,"This area near Herald Square is characterized by an exceptionally high concentration of hotels, gyms, and transit access compared to the rest of the city."
213.15,Private room,3.0,3.0,1.0,2.0,False,1.0,1.0,This area near Herald Square and the Empire State Building is characterized by an extremely high density of hotels and transit access.
731.18,Entire home/apt,5.0,4.0,2.0,1.0,True,2.0,2.0,"This area near Herald Square and the Empire State Building is characterized by an extremely high density of retail, dining, and hotel options."
784.0,Entire home/apt,4.71,4.0,2.0,80.0,True,2.0,2.0,"This area near Herald Square is characterized by high concentrations of hotels, retail shops, and public transit access."
254.55,Entire home/apt,4.5,4.0,1.0,36.0,False,1.0,1.0,"This block near Herald Square is characterized by an exceptionally high density of hotels, retail shops, and transit access."
399.0,Private room,4.2,1.0,1.5,5.0,False,1.0,1.5,"This block is located near Times Square and Bryant Park and is characterized by an extremely high concentration of retail shops, hotels, cafes, and entertainment venues."
229.0,Private room,4.02,1.0,1.5,130.0,False,1.0,1.5,"This block is located near Bryant Park and Times Square and is characterized by a high concentration of retail shops, hotels, and entertainment venues."
408.45,Entire home/apt,4.26,6.0,1.0,35.0,False,1.0,1.0,This area near Herald Square is characterized by an extremely high density of hotels and dining options with limited access to transit and sports facilities.
313.23,Entire home/apt,4.32,4.0,1.0,112.0,False,1.0,1.0,"This area near the Empire State Building is characterized by an extremely high density of hotels, restaurants, and retail shops."
367.05,Entire home/apt,4.08,6.0,1.0,60.0,False,1.0,1.0,"This area near Herald Square is characterized by an exceptionally high density of hotels, transit access, and dining options."
283.53,Entire home/apt,4.16,2.0,1.0,45.0,False,1.0,1.0,This area near Herald Square is characterized by an exceptionally high concentration of hotels and transit access compared to the rest of the city.
296.0,Entire home/apt,4.91,4.0,1.0,11.0,True,1.0,1.0,This area near Grand Central Terminal is characterized by a high density of retail and cafes alongside limited access to green space.
439.15,Private room,3.83,14.0,1.5,6.0,False,1.0,1.5,"This block near Herald Square features an exceptionally high concentration of hotels, retail shops, and dining options compared to the rest of the city."
478.0,Entire home/apt,4.72,7.0,1.0,54.0,False,1.0,1.0,"This area near Herald Square is characterized by high concentrations of hotels, dining, and transit access, while remaining notably dense in fitness facilities."
222.0,Entire home/apt,4.22,4.0,1.0,32.0,False,1.0,1.0,"This area near Herald Square and the Empire State Building is exceptionally dense with hotels, transit access, dining, and fitness facilities."
503.0,Private room,4.67,4.0,1.0,6.0,False,1.0,1.0,This area near the Empire State Building is characterized by an extremely high density of retail and hotel establishments.
1075.0,Entire home/apt,4.58,5.0,1.0,106.0,False,2.0,1.0,This area near Rockefeller Center and Bryant Park is characterized by a high concentration of retail shops and entertainment venues with limited residential green space.
221.43,Entire home/apt,4.35,3.0,1.0,49.0,False,1.0,1.0,"This area near the Empire State Building is characterized by an extremely high density of hotels, retail shops, and dining options."
395.0,Entire home/apt,5.0,6.0,1.0,4.0,False,1.0,1.0,"This area near Herald Square is characterized by an exceptionally high density of hotels, transit access, and dining options."
491.0,Entire home/apt,4.73,5.0,1.0,22.0,False,2.0,1.0,This area near Rockefeller Center is characterized by a high concentration of retail and cafes alongside proximity to significant green space.
399.0,Entire home/apt,5.0,9.0,1.0,4.0,False,1.0,1.0,"This block near Herald Square is exceptionally transit-rich and dense with grocery stores, but lacks hotels and sports facilities."
230.0,Private room,4.4,8.0,1.0,15.0,False,1.0,1.0,"This area near Herald Square and the Empire State Building is exceptionally dense with hotels, gyms, dining options, and transit access."
350.63,Entire home/apt,4.5,5.0,1.0,2.0,False,1.0,1.0,"This area is highly concentrated with hotels, dining, and fitness facilities, located a short walk from the Empire State Building."
387.75,Entire home/apt,4.36,4.0,1.0,66.0,False,1.0,1.0,"This area near Herald Square is characterized by a high concentration of hotels and transit access, with extensive options for dining and fitness."
394.0,Entire home/apt,4.83,7.0,1.0,6.0,False,1.0,1.0,"Located near the Empire State Building, this area is characterized by a high concentration of hotels, retail shops, and dining options."
868.5,Private room,4.33,4.0,1.0,3.0,False,2.0,1.0,This area near Rockefeller Center and Bryant Park is characterized by a high concentration of retail and entertainment venues alongside significant access to green space.
291.0,Private room,4.5,2.0,1.0,10.0,False,1.0,1.0,"This area near Times Square and Bryant Park is characterized by a high concentration of retail, entertainment, and hotel venues alongside significant access to green space."
201.0,Entire home/apt,4.0,4.0,1.0,3.0,False,1.0,1.0,"This area near the Empire State Building features a high concentration of hotels, dining, and grocery stores while lacking dedicated sports and fitness facilities."
344.0,Entire home/apt,4.79,4.0,1.0,14.0,True,1.0,1.0,This area near Rockefeller Center is characterized by a high concentration of retail and dining establishments alongside limited green space.
480.55,Private room,4.0,8.0,1.0,1.0,False,1.0,1.0,This area near the Empire State Building is characterized by an exceptionally high density of retail and hotel establishments.
313.82,Entire home/apt,4.73,3.0,1.0,190.0,False,1.0,1.0,This area near the Empire State Building is characterized by a high density of retail and hotel accommodations.
310.0,Private room,3.67,2.0,1.0,3.0,False,1.0,1.0,"This area near Times Square and Bryant Park is characterized by an exceptionally high density of retail shops, entertainment venues, and hotels alongside significant access to green space."
200.73,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,This area near Herald Square and the Empire State Building is characterized by high concentrations of retail shops and hotels alongside extensive access to public transit.
545.21,Private room,5.0,2.0,1.0,2.0,False,1.0,1.0,This area near Rockefeller Center and Times Square is defined by a high concentration of retail and entertainment venues with limited access to green space.
508.0,Private room,4.56,2.0,1.0,54.0,False,1.0,1.0,This area near Rockefeller Center is characterized by a high concentration of retail and entertainment venues with limited green space.
555.0,Entire home/apt,5.0,3.0,1.0,4.0,False,1.0,1.0,This area near Times Square and Bryant Park is characterized by a high concentration of retail shops and entertainment venues.
394.17,Private room,4.92,2.0,1.0,72.0,False,1.0,1.0,This area near Rockefeller Center and Times Square is characterized by a high concentration of retail and entertainment venues alongside limited green space.
754.0,Private room,4.55,4.0,1.0,113.0,False,1.0,1.0,This area near Rockefeller Center and Times Square is characterized by a high concentration of retail shops and entertainment venues.
306.21,Entire home/apt,4.5,2.0,1.0,4.0,False,1.0,1.0,"This area near Herald Square is characterized by an exceptionally high density of transit access, hotels, and retail establishments."
245.35,Entire home/apt,4.76,2.0,1.0,34.0,True,1.0,1.0,This area near Grand Central Terminal is characterized by a high density of retail and cafes alongside significant access to green space.
242.13,Entire home/apt,4.43,3.0,1.0,61.0,False,1.0,1.0,This area near Herald Square and the Empire State Building is characterized by a high concentration of hotels and retail establishments.
179.0,Private room,5.0,8.0,1.0,4.0,False,1.0,1.0,"This area near Herald Square and the Empire State Building is exceptionally dense with hotels, retail, and nightlife compared to the rest of the city."
335.09,Private room,5.0,4.0,1.0,1.0,False,1.0,1.0,"Located near the Empire State Building, this area is characterized by a high density of hotels, retail shops, and dining establishments."
670.18,Private room,3.0,8.0,2.0,1.0,False,2.0,2.0,"Located near the Empire State Building, this area is characterized by a high density of hotels and retail establishments."
712.0,Private room,4.0,8.0,2.0,1.0,False,2.0,2.0,"Located near the Empire State Building, this area is characterized by a high density of hotels, retail shops, and dining options."
690.98,Private room,2.0,8.0,2.0,1.0,False,2.0,2.0,"Located near the Empire State Building, this area is characterized by a high density of hotels and retail establishments."
265.49,Private room,5.0,2.0,1.0,1.0,False,1.0,1.0,"Located near the Empire State Building, this area is characterized by a high concentration of hotels, retail shops, fitness facilities, and restaurants."
265.49,Private room,5.0,2.0,1.0,1.0,False,1.0,1.0,"Located near the Empire State Building, this area is characterized by an exceptionally high concentration of hotels, retail shops, dining, and fitness facilities."
514.29,Private room,4.0,5.0,1.0,1.0,False,1.0,1.0,"This area near the Empire State Building is characterized by a high concentration of hotels, retail shops, and dining options."
734.0,Private room,5.0,8.0,2.0,1.0,False,2.0,2.0,"This area near the Empire State Building is characterized by an extremely high density of hotels, retail shops, dining establishments, and fitness facilities."
690.98,Private room,4.0,8.0,2.0,1.0,False,2.0,2.0,"This block near the Empire State Building is characterized by a very high concentration of hotels, retail shops, and dining options."
444.69,Private room,1.0,4.0,1.0,1.0,False,1.0,1.0,"This area near the Empire State Building is characterized by a high concentration of hotels, retail shops, and dining options."
266.0,Private room,4.0,2.0,1.0,1.0,False,1.0,1.0,"Located near the Empire State Building, this block is characterized by a high concentration of hotels, retail shops, dining establishments, and fitness facilities."
266.0,Private room,5.0,2.0,1.0,1.0,False,1.0,1.0,"Located near the Empire State Building, this block is characterized by an extremely high density of retail and hospitality establishments."
375.09,Private room,4.0,2.0,1.0,1.0,False,1.0,1.0,"Located near the Empire State Building, this area is characterized by an extremely high concentration of hotels, retail shops, gyms, and dining options."
537.0,Private room,5.0,5.0,1.0,1.0,False,1.0,1.0,"Located near the Empire State Building, this area is characterized by an exceptionally high concentration of hotels, retail shops, dining, and fitness facilities compared to the rest of the city."
397.03,Private room,5.0,4.0,1.0,4.0,False,1.0,1.0,"This area near Herald Square and the Empire State Building is characterized by an extremely high density of hotels, shops, and restaurants."
666.0,Private room,4.83,2.0,1.0,48.0,False,1.0,1.0,This area near Herald Square and the Empire State Building is characterized by an extremely high density of retail shops and dining establishments.
720.0,Private room,4.48,4.0,1.0,180.0,False,1.0,1.0,"Located near Times Square, this area contains a high density of entertainment venues, shops, and hotels while offering more green space than most of the city."
491.0,Private room,4.45,3.0,1.0,11.0,False,1.0,1.0,"This block is located near Herald Square and is characterized by a high concentration of hotels, gyms, shops, and dining options."
988.8,Hotel room,5.0,8.0,2.0,1.0,False,2.0,2.0,"This area near Times Square is exceptionally dense with retail, entertainment, and transit options."
742.56,Private room,4.54,4.0,1.0,173.0,False,1.0,1.0,"Located near Times Square and Rockefeller Center, this area is defined by an exceptionally high concentration of entertainment venues and retail establishments."
179.0,Entire home/apt,4.17,4.0,1.0,6.0,False,1.0,1.0,"This block near Herald Square features an exceptionally high concentration of hotels, retail shops, and dining options compared to the rest of the city."
375.33,Entire home/apt,4.14,5.0,1.0,7.0,False,1.0,1.0,"This area near Herald Square and the Empire State Building is characterized by a high concentration of hotels, retail shops, and fitness facilities."
1490.0,Entire home/apt,5.0,4.0,1.5,2.0,False,1.0,1.5,This area near Herald Square and the Empire State Building is characterized by a high density of retail and dining options compared to the rest of the city.
452.0,Private room,4.81,2.0,1.0,21.0,False,1.0,1.0,This area near Herald Square and the Empire State Building is characterized by an extremely high density of retail shops and dining establishments.
398.38,Private room,4.7,2.0,1.0,132.0,False,1.0,1.0,"This area near Herald Square and the Empire State Building is characterized by a high density of retail shops, cafes, and hotels."
640.7,Entire home/apt,4.56,3.0,1.5,9.0,True,1.0,1.5,"Located near Rockefeller Center, this area is defined by its high concentration of retail and cafes while offering limited green space."
456.5,Entire home/apt,4.69,3.0,1.0,48.0,True,2.0,1.0,This area near Bryant Park and Herald Square is characterized by an exceptionally high density of retail shops and cafes compared to the rest of the city.
259.37,Entire home/apt,5.0,2.0,1.0,1.0,True,1.0,1.0,"This area near the Empire State Building is characterized by a high concentration of hotels, retail shops, and dining establishments."
267.48,Entire home/apt,5.0,2.0,1.0,2.0,True,1.0,1.0,"This block near the Empire State Building is characterized by a high density of hotels, retail shops, and dining options."
320.55,Entire home/apt,5.0,2.0,1.0,1.0,True,1.0,1.0,"This block near the Empire State Building is characterized by a high concentration of hotels, dining, and retail options, resulting in a dense commercial environment with limited residential space."
286.11,Entire home/apt,5.0,2.0,1.0,4.0,True,1.0,1.0,"This block near the Empire State Building is characterized by a high concentration of hotels, dining, and retail options, resulting in a dense commercial environment with limited residential space."
256.04,Entire home/apt,5.0,2.0,1.0,2.0,True,1.0,1.0,"This block near the Empire State Building is characterized by a high concentration of hotels, dining, and retail options, resulting in a dense commercial environment with limited residential space."
307.04,Entire home/apt,5.0,2.0,1.0,2.0,True,1.0,1.0,"This area near the Empire State Building is characterized by a high concentration of hotels, dining, and retail options, resulting in a dense commercial environment with limited residential space."
262.86,Entire home/apt,5.0,2.0,1.0,9.0,True,1.0,1.0,"This block near the Empire State Building is characterized by a high concentration of hotels, dining, and retail options, resulting in a dense commercial environment with limited residential space."
247.9,Entire home/apt,5.0,2.0,1.0,3.0,True,1.0,1.0,"Located near the Empire State Building, this block is characterized by a high concentration of hotels, dining, and retail options."
275.07,Entire home/apt,5.0,2.0,1.0,4.0,True,1.0,1.0,"This area near the Empire State Building is characterized by a high concentration of hotels, dining, and retail options, resulting in a dense commercial environment with limited residential space."
257.46,Entire home/apt,5.0,2.0,1.0,1.0,True,1.0,1.0,"This area near the Empire State Building is characterized by a high concentration of hotels, dining, and retail, resulting in limited residential space and heavy pedestrian traffic."
295.55,Entire home/apt,5.0,2.0,1.0,5.0,True,1.0,1.0,"This area near the Empire State Building is characterized by an extremely high density of hotels, retail shops, and dining options."
289.6,Entire home/apt,4.67,2.0,1.0,3.0,True,1.0,1.0,"This block near the Empire State Building is characterized by a high concentration of hotels, dining, and retail options with limited residential space."
273.23,Entire home/apt,5.0,2.0,1.0,1.0,True,1.0,1.0,"This block near the Empire State Building is characterized by a high density of hotels, retail, and dining options compared to the rest of the city."
297.16,Entire home/apt,5.0,2.0,1.0,1.0,True,1.0,1.0,"This block near the Empire State Building is characterized by a high concentration of hotels, dining, and retail options with limited residential space."
257.46,Entire home/apt,5.0,2.0,1.0,6.0,True,1.0,1.0,"This area near the Empire State Building is characterized by a high concentration of hotels, gyms, restaurants, and retail shops."
241.93,Entire home/apt,4.2,2.0,1.0,5.0,True,1.0,1.0,"Located near the Empire State Building, this area is characterized by a high density of hotels, dining, and retail options."
382.0,Private room,3.5,2.0,1.0,2.0,False,1.0,1.0,This block near Bryant Park and Herald Square is characterized by an exceptionally high density of retail and hospitality options alongside extensive transit access.
447.68,Entire home/apt,4.5,3.0,1.0,2.0,False,1.0,1.0,"This area is characterized by a high concentration of retail, hotels, and fitness facilities, located a short walk from the Empire State Building."
732.0,Private room,4.34,4.0,1.0,80.0,False,1.0,1.0,"This area is located near Times Square and is characterized by an extremely high concentration of entertainment venues, shops, and hotels with limited green space."
588.0,Entire home/apt,4.0,2.0,1.0,5.0,False,1.0,1.0,This block is located near Times Square and is characterized by an exceptionally high concentration of retail shops and entertainment venues.
720.0,Entire home/apt,4.71,5.0,1.5,89.0,True,2.0,1.5,This area near Times Square is characterized by an extremely high density of entertainment venues and retail establishments.
887.89,Entire home/apt,5.0,5.0,2.0,46.0,False,2.0,2.0,"This area near the Empire State Building is characterized by an exceptionally high concentration of retail, dining, and hotel establishments."
102.44,Private room,3.67,1.0,1.0,3.0,False,1.0,1.0,This area is a high-density commercial district near the Empire State Building that features an unusually high concentration of retail shops and hotels.
1012.5,Private room,4.91,4.0,1.0,11.0,False,2.0,1.0,"This block is located near Times Square and is characterized by a very high density of retail shops, cafes, and entertainment venues."
116.17,Private room,5.0,1.0,1.0,1.0,False,5.0,1.0,"This area near the Empire State Building is characterized by a high density of retail shops, hotels, and entertainment venues."
273.3,Private room,4.46,2.0,1.0,48.0,False,1.0,1.0,"This area near the Empire State Building is characterized by an exceptionally high concentration of retail, dining, and hotel options."
262.53,Private room,4.11,4.0,1.0,27.0,False,1.0,1.0,"This area near the Empire State Building is characterized by a high concentration of retail shops, hotels, and entertainment venues with limited residential or recreational space."
439.4,Private room,4.87,2.0,1.0,270.0,True,1.0,1.0,"This area is defined by a high concentration of retail and entertainment venues and is exceptionally well-served by public transit, located immediately adjacent to Times Square."
662.6,Entire home/apt,4.33,3.0,2.0,3.0,False,2.0,2.0,"This area near the Empire State Building is characterized by a high concentration of hotels, entertainment venues, and grocery stores while lacking dedicated sports and gym facilities."
332.37,Entire home/apt,5.0,3.0,1.0,1.0,False,1.0,1.0,"This area near Herald Square and Madison Square Garden is characterized by a high concentration of retail shops, hotels, and entertainment venues."
176.3,Private room,4.35,2.0,1.0,385.0,False,1.0,1.0,"This area near the Empire State Building is characterized by an exceptionally high density of hotels, retail establishments, and dining options."
166.0,Hotel room,5.0,2.0,1.0,2.0,False,1.0,1.0,"This area near Rockefeller Center and Times Square is characterized by an exceptionally high concentration of entertainment venues, hotels, and retail shops."
370.6,Entire home/apt,5.0,4.0,2.0,8.0,False,2.0,2.0,"Located near Times Square and Rockefeller Center, this area is defined by an extreme concentration of entertainment venues and hotels."
240.0,Private room,4.18,2.0,1.0,97.0,False,1.0,1.0,"This area near Rockefeller Center and Times Square is characterized by an exceptionally high density of entertainment venues, hotels, and retail shops."
