price,room_type,ratings,guests,bathrooms,property_number_of_reviews,is_superhost,num_bedrooms,num_baths,surroundings_summary
198.53,Private room,4.9,4.0,1.0,39.0,True,1.0,1.0,"Dining options are exceptionally prevalent, ranking in the top 1% of New York City blocks, while access to grocery stores is among the most limited in the city. A short walk from the Manhattan Bridge, the area has immediate cultural venues and easy access to parks and open space."
207.0,Hotel room,4.0,4.0,1.0,1.0,False,1.0,1.0,"Dining and museum access rank among the highest in New York City, while grocery store availability is exceptionally rare across the city's blocks. A short walk from the Manhattan Bridge, the area offers proximity to both cultural institutions and open views of the downtown skyline."
155.03,Entire home/apt,5.0,3.0,1.0,1.0,False,1.0,1.0,"Museums and galleries are exceptionally prominent, with a concentration at the highest level across New York City, while grocery stores and bars are also among the most densely located in the city. The area is steps from sports facilities and a short walk from the New Museum."
336.65,Entire home/apt,4.98,3.0,1.5,47.0,False,1.0,1.5,"Entertainment venues are at the highest level recorded across New York City, with subway and transit access among the most frequent in the city. A short walk from Times Square and Rockefeller Center, the area has hotels on the doorstep and cultural venues steps away."
615.0,Hotel room,5.0,2.0,1.0,2.0,False,1.0,1.0,"Bars and nightlife rank among the most concentrated in New York City, with museums and galleries also in the highest tier citywide. A short walk from the New Museum, the area has frequent cafe activity and immediate access to multiple hotels."
285.17,Entire home/apt,4.83,4.0,1.0,6.0,False,1.0,1.0,"High concentration of gyms, grocery stores, and hotels matched citywide only by a few blocks. Steps from cultural venues and a short walk from Madison Square Park."
214.9,Entire home/apt,4.81,2.0,1.0,16.0,False,2.0,1.0,a short walk from Washington Square Park
318.27,Private room,4.75,4.0,1.0,129.0,False,2.0,1.0,"Grocery stores are exceptionally abundant compared to nearly all other blocks citywide, and subway access ranks among the best in New York City. Steps from open green space and a short walk from the Manhattan Bridge, the area is also close to the New Museum."
154.22,Entire home/apt,4.33,1.0,1.0,6.0,False,1.0,1.0,"High concentration of gyms, hotels, and shops near the Waldorf Astoria, with cultural venues and parks steps away. Close to Grand Army Plaza and within reach of St. Patrick's Cathedral, Rockefeller Center, and the Museum of Modern Art."
289.35,Private room,3.68,2.0,1.0,31.0,False,1.0,1.0,"Entertainment venues are among the top 0% of blocks citywide, with dining in the top 1% and bars & nightlife in the top 3%. Hotels are on the doorstep, and Times Square is a couple minutes away."
245.8,Entire home/apt,5.0,3.0,2.0,2.0,False,1.0,2.0,"Grocery stores, subway access, and museums and galleries are each among the top 1% of NYC blocks. A short walk from the Manhattan Bridge and near a concentration of hotels, the area is also close to parks and open space."
397.7,Entire home/apt,4.62,4.0,1.0,81.0,False,1.0,1.0,"High concentration of gyms, grocery stores, and hotels distinguish this area within the city. Madison Square Park is a short walk away, providing nearby open space."
547.36,Entire home/apt,4.83,4.0,1.0,46.0,True,1.0,1.0,"Grocery stores are exceptionally rare, while museums and galleries are highly concentrated near the New Museum. Bars and nightlife are more prevalent than in most blocks citywide, with rapid transit and hotels within walking distance."
116.15,Entire home/apt,4.7,2.0,1.0,37.0,False,1.0,1.0,"Dining options rank among the top 3% of blocks citywide, with museums and galleries in the top 7%, while Washington Square Park is steps away. Nightlife and bars are also prominent, placing the area in the top 7% for such venues citywide."
388.43,Entire home/apt,5.0,2.0,1.0,1.0,False,2.0,1.0,"Bars and nightlife are exceptionally rare in this part of the city, while dining options rank among the most abundant in New York, with grocery access also highly concentrated compared to most blocks. Located steps from rapid transit and a short walk from Tompkins Square Park, cultural venues are easily reached on foot."
418.61,Entire home/apt,3.0,3.0,1.0,1.0,False,1.0,1.0,"Entertainment venues, dining, and bars & nightlife rank among the top 5% of blocks citywide. Hotels and sports facilities are within immediate reach. A short walk from Rockefeller Center, Carnegie Hall, and Times Square."
283.55,Entire home/apt,4.81,1.0,1.0,62.0,False,1.0,1.0,"High concentration of gyms and sports facilities alongside numerous shops and museums, with hotels nearby and a short walk to rapid transit. Close to the Flatiron Building, within reach of Madison Square Park and Union Square."
276.7,Entire home/apt,4.82,2.0,1.0,11.0,True,1.0,1.0,"The area combines a high concentration of museums and galleries with proximity to the Woolworth Building, while offering easy access to grocery and markets within a short walk."
656.33,Entire home/apt,4.88,5.0,1.0,110.0,True,2.0,1.0,"The area combines proximity to major financial landmarks like the New York Stock Exchange and historic sites such as Trinity Church with exceptional access to public green space near Battery Park. Cafes are highly concentrated, and cultural attractions including the 9/11 Memorial & Museum are within a short walk."
210.2,Entire home/apt,5.0,2.0,1.0,6.0,False,1.0,1.0,"Dining options rank among the top 1% of blocks citywide, with bars and nightlife in the top 5%, near the Stonewall Inn. Cafes are within the top 8% across New York City, steps from grocery and markets."
139.49,Private room,4.5,2.0,1.0,688.0,False,1.0,1.0,"The block stands among the most visited in New York City, with exceptional access to historic landmarks and civic institutions, while offering a concentration of cafes rare in the city. Steps from Federal Hall, it combines proximity to open space and recreational facilities with a dense network of daily conveniences."
745.0,Private room,5.0,3.0,1.0,5.0,False,1.0,1.0,"Extensive parkland and cultural institutions distinguish this area, with proximity to Central Park and the Museum of Modern Art reflecting its concentration of green space and galleries. The immediate vicinity includes access to major performance venues such as Carnegie Hall and Radio City Music Hall, alongside nearby accommodations and sports facilities."
449.27,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,"Dining options rank among the top 1% of blocks citywide, with bars and nightlife in the top 5%, near Washington Square Park. Rapid transit is steps away, and the area is about 10 minutes from Stonewall Inn."
878.86,Entire home/apt,4.94,2.0,1.0,36.0,True,1.0,1.0,"Dining options rank among the top 3% of blocks citywide, with bars and nightlife in the top 8%, set just steps from rapid transit and a short walk from Washington Square Park. Cafes are within the top 10% citywide, near the Stonewall Inn and about 10 minutes from the Washington Square Arch."
112.43,Private room,5.0,3.0,1.0,2.0,False,1.0,1.0,"Near the Empire State Building, the block combines exceptional access to city-leading attractions and hotels with immediate proximity to sports facilities and a dense concentration of grocery stores uncommon elsewhere in New York. Cultural venues are within easy walking distance, reinforcing its central position amid major activity hubs."
59.11,Entire home/apt,4.6,1.0,1.0,5.0,True,1.0,1.0,"Entertainment venues and subway access rank among the most concentrated in New York City, with bars and nightlife similarly prominent. A short walk from Times Square, the area has hotels and cultural venues immediately present."
628.0,Private room,5.0,4.0,2.0,1.0,False,1.0,2.0,"Carnegie Hall and Columbus Circle are a couple minutes away, with subway and transit access among the best in the city. Central Park is a short walk from this block, which also has exceptional concentrations of attractions and green space."
149.39,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,"Cafes and parks are exceptionally abundant compared to most blocks in New York City, with the Waldorf Astoria nearby. Rapid transit is a short walk away, and major landmarks including Grand Central Terminal and St. Patrick's Cathedral are within easy reach."
417.51,Entire home/apt,4.73,4.0,1.0,56.0,True,1.0,1.0,"Dining options rank among the top 5 percent of blocks citywide, with cafes and shops also in the highest tiers across New York City. Steps from cultural venues and a short walk from Washington Square Park, the area combines dense commercial activity with proximity to established public spaces."
266.07,Entire home/apt,4.93,2.0,1.0,15.0,False,1.0,1.0,"Gyms and sports facilities are exceptionally dense compared to most blocks in New York City, while shops and grocery stores are also concentrated at levels seen in only the most commercially active areas. Cultural venues and hotels are within immediate walking distance, adding to the area's distinct urban character. About 10 minutes from Madison Square Garden, The High Line, Herald Square, Madison Square Park, Flatiron Building, Chelsea Market."
290.21,Entire home/apt,4.4,2.0,1.0,5.0,False,1.0,1.0,"Dining options rank among the top 5% of blocks citywide, with cafes and shops also in the highest decile across New York City. The area is steps from Stonewall Inn and a short walk from Washington Square Park and the Washington Square Arch."
286.3,Entire home/apt,4.77,5.0,1.0,99.0,True,1.0,1.0,"Dining, cafes, and shops rank among the most accessible in New York City, with a concentration seen on few other blocks. A short walk reaches both rapid transit and open green space, linking to areas like the Stonewall Inn just steps away."
620.33,Private room,4.95,4.0,1.0,21.0,False,1.0,1.0,a short walk from Grand Central Terminal
279.65,Entire home/apt,4.5,2.0,2.5,4.0,False,2.0,2.5,"Dining, shops, and cafes rank among the most concentrated in New York City. Steps from the Stonewall Inn, the area is also close to Washington Square Park and the Washington Square Arch."
63.84,Entire home/apt,4.5,1.0,1.0,2.0,True,1.0,1.0,"High concentration of gyms and sports facilities alongside numerous museums, galleries, and shops, with park access steps away and rapid transit within walking distance. Located about 10 minutes from Flatiron Building, Madison Square Park, Union Square, and Chelsea Market."
255.23,Entire home/apt,4.5,1.0,1.0,4.0,False,1.0,1.0,"Cafes and shops are exceptionally common compared to most of New York City, with dining options similarly concentrated, and cultural venues are steps away. Stonewall游戏副本"
1685.0,Entire home/apt,5.0,5.0,2.0,4.0,False,2.0,2.0,"The area combines exceptional access to major cultural institutions and expansive green space with immediate proximity to landmark hotels and performance venues, all near Central Park and Grand Army Plaza."
651.0,Entire home/apt,4.82,2.0,1.0,22.0,True,1.0,1.0,"Near the Woolworth Building, the area combines exceptional access to major cultural attractions and subway transit with proximity to significant historical and financial landmarks. Steps away from sports and cultural venues, it offers direct connections to destinations like the 9/11 Memorial & Museum and One World Observatory."
298.0,Entire home/apt,4.86,2.0,1.0,356.0,True,1.0,1.0,"Near the Woolworth Building, this area combines exceptional access to major cultural attractions and subway transit with proximity to significant historic and financial landmarks. Steps away from sports and cultural venues, it offers direct connections to destinations like the 9/11 Memorial & Museum and the New York Stock Exchange."
388.57,Entire home/apt,5.0,3.0,1.0,1.0,False,1.0,1.0,"The block ranks among the top 1% in New York City for attractions and is steps from Federal Hall, with cultural venues immediately accessible. Green space availability places it in the city’s top 2%, and cafes are highly concentrated compared to most blocks citywide."
272.77,Entire home/apt,5.0,3.0,1.0,1.0,True,1.0,1.0,"Grocery stores and museums & galleries are exceptionally dense compared to most of New York City, with subway and transit access well above average. Steps from parks and open space, and about 10 minutes from the Manhattan Bridge and New Museum."
354.0,Hotel room,5.0,4.0,1.0,1.0,False,1.0,1.0,"Cafes and hotels are exceptionally dense compared to most blocks in New York City, with cultural venues just steps away. A short walk from St. Patrick's Cathedral and minutes from the Waldorf Astoria, the area combines intensive service amenities with proximity to major institutions."
954.0,Entire home/apt,4.84,6.0,2.0,25.0,True,2.0,2.0,"a short walk from 9/11 Memorial & Museum, Federal Hall, Trinity Church, Wall Street, New York Stock Exchange, One World Trade Center, One World Observatory"
215.01,Entire home/apt,4.75,4.0,1.0,63.0,False,1.0,1.0,"Bars and nightlife are among the most concentrated in New York City, with entertainment venues similarly prominent. A short walk reaches rapid transit and hotels, while Times Square and Rockefeller Center are about 10 minutes away."
166.63,Private room,4.71,1.0,1.0,24.0,True,1.0,1.0,"Bars and nightlife are exceptionally prevalent compared to most blocks in New York City, with grocery stores and parks also highly accessible. The area is near cultural venues and steps from sports facilities, a short walk from Tompkins Square Park."
2054.12,Entire home/apt,4.81,6.0,2.0,37.0,True,2.0,2.0,"Near the Woolworth Building, the concentration of cultural attractions, museums, and fitness facilities ranks among the highest in New York City. Rapid transit and grocery access are each within a short walk."
764.59,Entire home/apt,4.76,5.0,1.0,117.0,True,2.0,1.0,"Near the Chrysler Building, the area combines exceptional access to cultural attractions and major transit hubs with a high concentration of hotels and grocery stores. Steps away from parks and open space, it is also close to The Morgan Library & Museum and Grand Central Terminal."
315.51,Entire home/apt,4.67,3.0,1.0,12.0,False,1.0,1.0,"Gyms and sports facilities are more prevalent here than on nearly any other block in New York City, while shops and museums match the concentration found in only the most culturally dense areas. A short walk reaches grocery markets and hotels, adding day-to-day convenience amid this highly activated district near The High Line."
2282.36,Entire home/apt,4.94,6.0,3.0,68.0,True,3.0,3.0,"Blocks with dense concentrations of shops, bars, and dining contrast with nearby quiet residential streets, near Stonewall Inn and steps from cultural venues. The area is a short walk from The High Line and about 10 minutes from Whitney Museum of American Art."
627.67,Private room,4.91,2.0,1.0,57.0,False,1.0,1.0,"Extensive parkland and cultural institutions define the area, with museum density rivaling few blocks in New York. Central Park and The Plaza Hotel are steps away, while The Frick Collection lies within a ten-minute walk."
105.62,Entire home/apt,4.33,2.0,1.0,3.0,True,1.0,1.0,"High concentration of gyms and sports facilities alongside a notable presence of museums and galleries, with frequent shops nearby. Steps from rapid transit and about 10 minutes from the Stonewall Inn and Washington Square Park."
136.8,Entire home/apt,4.67,2.0,1.0,3.0,False,1.0,1.0,"Entertainment venues and bars rank among the most concentrated in New York City, contrasting with nearby parks and open space within immediate walking distance. About 10 minutes from the Intrepid Sea, Air & Space Museum and Times Square, dining options are also highly prevalent citywide."
239.7,Entire home/apt,5.0,2.0,1.0,3.0,False,1.0,1.0,"Near The Morgan Library & Museum, the area combines a high concentration of cultural attractions, hotels, and museums with immediate access to rapid transit. It is within a short walk of major landmarks including the Empire State Building and Grand Central Terminal."
197.82,Entire home/apt,4.86,3.0,1.0,108.0,True,1.0,1.0,"Dense with fitness centers and retail options unmatched in most of the city, this area also offers widespread dining choices within a short walk of the MTA - Christopher St Sheridan Square Station. Well-used paths lead from the station toward landmarks like the Stonewall Inn and Washington Square Park, while grocery access remains convenient for daily needs."
169.58,Entire home/apt,5.0,2.0,1.0,1.0,True,1.0,1.0,"a short walk from rapid transit, with a concentration of gyms and sports facilities exceeding most blocks in the city, alongside notable clusters of museums, galleries, and shops, and about 10 minutes from Washington Square Park and the Stonewall Inn"
262.0,Entire home/apt,4.75,2.0,1.0,60.0,False,1.0,1.0,"Extensive parks and green space contrast with a high concentration of bars and nightlife, while cultural venues are on the doorstep. A short walk from Union Square, the area offers access to both active recreation and indoor amenities."
201.0,Entire home/apt,4.64,2.0,1.0,58.0,False,1.0,1.0,"Abundant parks and recreational facilities contrast with vibrant nightlife and fitness options, steps from numerous hotels near Union Square. Cultural venues are within immediate reach, a short walk from the Flatiron Building and about 10 minutes from Madison Square Park."
856.0,Entire home/apt,4.96,4.0,2.0,68.0,True,2.0,2.0,"Museums and galleries are exceptionally dense, matching the highest concentrations in the city, while grocery stores are similarly abundant in this tier. The area is steps from open space and a short walk from Manhattan Bridge, with subway and transit access among the most frequent citywide."
419.4,Entire home/apt,5.0,4.0,1.0,1.0,False,2.0,1.0,"Entertainment venues and nightlife are among the most concentrated in New York City, with dining options also highly prevalent citywide. Steps from rapid transit and major sports facilities, the area is about 10 minutes from Central Park and Times Square."
232.88,Entire home/apt,4.0,3.0,1.0,2.0,False,1.0,1.0,"Entertainment venues and bars rank among the most concentrated in New York City, contrasting with areas of minimal nightlife activity elsewhere in the city. Cultural venues are steps away, and about 10 minutes from the Intrepid Sea, Air & Space Museum and Times Square."
290.25,Entire home/apt,4.6,5.0,1.0,5.0,False,2.0,1.0,"Entertainment venues and bars rank among the most prevalent in New York City, with dining options also highly concentrated compared to most blocks. Rapid transit is a short walk away, and the area is about 10 minutes from the Intrepid Sea, Air & Space Museum and Times Square."
165.93,Entire home/apt,4.0,2.0,1.0,1.0,False,1.0,1.0,"Bars and nightlife are among the most prominent in New York City, with entertainment venues and dining options also ranking in the city's highest tiers. Rapid transit is readily accessible, and the area is roughly 10 minutes from Central Park."
371.49,Entire home/apt,5.0,4.0,2.0,2.0,True,1.0,2.0,"World-class museums and galleries cluster near Central Park Zoo, steps from subway lines that serve the busiest corridors in the city. A short walk reaches both the open lawns of Central Park and the curated halls of The Frick Collection, with sports facilities nearby and frequent transit linking to Grand Army Plaza."
1096.67,Entire home/apt,5.0,4.0,2.0,10.0,True,2.0,2.0,"Entertainment venues and subway access rank among the most concentrated in New York City, with hotel density also highly elevated compared to citywide levels. Hudson Yards is a short walk away, and Union Station, Washington DC (train station) is on the doorstep."
450.0,Private room,5.0,2.0,1.0,8.0,True,1.0,1.0,"Extensive parks and green space contrast with a high concentration of hotels and attractions, steps from cultural venues and grocery markets. The area is a couple minutes from the Chrysler Building and a short walk from Grand Central Terminal and the United Nations Headquarters."
238.82,Entire home/apt,5.0,2.0,1.0,2.0,False,1.0,1.0,"Dense with gyms and sports facilities, this area also hosts a concentration of museums and galleries uncommon in most of New York, while remaining within easy reach of parks and open space. About 10 minutes from Chelsea Market and The High Line, grocery and markets are steps away."
66.78,Shared room,4.68,1.0,1.0,264.0,False,1.0,1.0,"Limited green space contrasts with exceptional access to cultural institutions and fitness facilities, placing this block among the most activity-oriented in NYC. The nearest rapid transit is steps away, with the Solomon R. Guggenheim Museum, Central Park, and The Metropolitan Museum of Art each about 10 minutes distant."
362.0,Entire home/apt,4.8,5.0,1.0,5.0,False,1.0,1.0,"Bars and nightlife are among the most concentrated in New York City, with a high density of entertainment venues and restaurants nearby. Cultural venues and hotels are within immediate walking distance, and the area is about 10 minutes from the Intrepid Sea, Air & Space Museum and Times Square."
279.68,Entire home/apt,4.33,3.0,1.0,6.0,False,1.0,1.0,"Museums and galleries are exceptionally prominent, ranking among the most concentrated in the city, while fitness and recreational facilities are also widely available. A short walk leads to open green spaces and essential shopping, with Central Park and The Metropolitan Museum of Art about 10 minutes away."
466.67,Entire home/apt,4.64,5.0,1.0,56.0,True,2.0,1.0,"The area combines proximity to major historic and financial landmarks like the New York Stock Exchange and Trinity Church with immediate access to cultural venues and sports facilities. It ranks among the city’s most concentrated blocks for attractions, hotels, and park space, and is a short walk from the Brooklyn Bridge and Federal Hall."
82.42,Private room,4.59,1.0,4.0,17.0,False,1.0,4.0,"Spacious parks and frequent cultural attractions distinguish this area within the city, with hotel density reflecting its draw. The 18th Street (IRT Third Avenue Line) station is on the doorstep, and Union Square is a short walk away."
510.0,Entire home/apt,5.0,4.0,1.0,5.0,True,2.0,1.0,"High concentration of gyms and sports facilities contrasts with limited parks and green space, while dining options rank among the city's most abundant. Cultural venues are steps away and grocery and markets are a short walk. About 10 minutes from Central Park."
252.97,Entire home/apt,4.73,4.0,1.0,11.0,False,2.0,1.0,"Cultural attractions, museums, and parks are exceptionally prominent compared to most of New York City. Sports facilities are steps away, adding direct access to recreational amenities."
289.73,Entire home/apt,4.83,4.0,1.0,6.0,False,2.0,1.0,"Museums and galleries cluster here more densely than on most blocks in the city, with a concentration matched by few other neighborhoods. A short walk from Central Park and The Metropolitan Museum of Art, the area combines cultural institutions and recreational space in a way uncommon across the city, while remaining close to grocery and markets."
202.77,Entire home/apt,4.92,2.0,1.0,26.0,True,1.0,1.0,"The block offers access to some of the city’s most prominent attractions and a dense concentration of dining and nightlife options, with Madison Square Park about 10 minutes away. Grocery and markets are steps away, and rapid transit is a short walk."
175.0,Entire home/apt,5.0,4.0,1.0,2.0,False,1.0,1.0,"High concentration of gyms and dining options contrasts with limited access to parks and green space. Cultural venues are steps away, adding to local access diversity."
20.47,Shared room,3.0,1.0,1.0,2.0,False,1.0,1.0,"shops and hotels are prevalent while park access is limited  
a short walk to grocery and markets adds convenience  
steps from sports facilities"
218.5,Private room,4.68,2.0,1.0,34.0,False,1.0,1.0,"Dense with gyms, museums, and grocery options compared to most of New York City, this area offers frequent access to cultural and daily necessities. Hotels are immediately nearby, and parks are within a short walk, enhancing accessibility for visitors and residents alike. About 10 minutes from The High Line, Chelsea Market, and Madison Square Garden."
907.8,Entire home/apt,5.0,6.0,3.5,5.0,False,3.0,3.5,"A high concentration of shops, cafes, and bars distinguishes this area within the city, where cultural venues are on the doorstep and parks and open space are steps away."
696.07,Entire home/apt,5.0,4.0,2.0,1.0,True,2.0,2.0,"Museums and galleries are more prevalent here than on nearly any other block in New York City. The proximity to The High Line distinguishes this area, with parks and green space also highly accessible compared to most of the city."
160.75,Entire home/apt,4.0,3.0,1.0,1.0,False,1.0,1.0,"Entertainment venues and bars rank among the most concentrated in New York City, contrasting with a higher-than-typical presence of grocery stores. Rapid transit is a short walk away, and the area is about 10 minutes from the Intrepid Sea, Air & Space Museum."
255.79,Entire home/apt,4.67,6.0,2.0,3.0,False,2.0,2.0,"High concentration of gyms and bars contrasts with limited subway access, steps from cultural venues and a short walk from Williamsburg Bridge."
227.62,Private room,4.66,4.0,1.0,250.0,False,1.0,1.0,"High concentrations of hotels, restaurants, and retail distinguish this area from most of New York City. Grocery and markets are on the doorstep, adding direct access to everyday essentials."
263.25,Entire home/apt,4.75,4.0,1.0,8.0,False,1.0,1.0,"Blocks near Madison Square Park rank among the city's highest for dining, nightlife, and attractions, with grocery and sports facilities immediately accessible. The Flatiron Building stands about ten minutes away in a district marked by dense cultural and commercial activity."
133.11,Private room,5.0,1.0,1.0,2.0,False,1.0,1.0,"Extensive parks and green space border the western edge of Central Park, with the American Museum of Natural History nearby. A short walk reaches grocery and markets, while gyms and sports facilities are consistently accessible."
120.97,Entire home/apt,4.78,2.0,1.0,9.0,False,1.0,1.0,"Lacks nearby parks or green space, a contrast with most NYC blocks, while offering subway and transit access in the top 21% of the city. Sports facilities are steps away, adding direct access to recreational infrastructure."
190.73,Entire home/apt,4.71,4.0,1.0,7.0,True,2.0,1.0,"subway

and

transit

access

matches

the

most

connected

parts

of

New

York

City

with

dense

gym

and

sports

options

and

a

high

concentration

of

shops

about

10

minutes

from

Brooklyn

Academy

of

Music"
163.16,Entire home/apt,5.0,4.0,1.0,2.0,False,1.0,1.0,"Abundant parks and green space contrast with frequent bars and nightlife, right by Tompkins Square Park. Museums and galleries are nearby, and grocery and markets are steps away."
334.63,Entire home/apt,4.67,1.0,1.0,3.0,False,2.0,1.0,"parks

green

space

top

of

NYC

blocks

a

short

walk

from

Central

Park

Beacon

Theater"
257.52,Entire home/apt,4.74,2.0,1.0,35.0,False,1.0,1.0,"Abundant parks and green space contrast with high-frequency subway access, a short walk from the American Museum of Natural History and Central Park. Sports facilities are on the doorstep, adding direct recreational variety to the area’s transit and grocery advantages."
153.4,Entire home/apt,4.78,1.0,1.0,231.0,False,1.0,1.0,"parks green

space

top

of

nyc

blocks

attractions

top

of

nyc

blocks

gyms sports

top

of

nyc

blocks

cultural

venues

short

walk

grocery

markets

short

walk

american

museum

natural

history

central

park

beacon

theatre

dakota"
275.27,Entire home/apt,5.0,3.0,1.0,23.0,True,1.0,1.0,"Abundant parks and green space contrast with a high concentration of hotels and fitness facilities, all within steps of cultural venues and a short walk from the American Museum of Natural History and Central Park."
250.63,Entire home/apt,4.91,3.0,1.0,23.0,True,1.0,1.0,"a short walk from American Museum of Natural History and Central Park, with rare access to expansive green space amid a high concentration of hotels and grocery options"
251.62,Entire home/apt,5.0,4.0,1.0,2.0,False,2.0,1.0," nightlife and entertainment venues are especially prominent, while the proximity to the Intrepid Sea, Air & Space Museum adds a distinct cultural reference point."
147.19,Entire home/apt,5.0,3.0,1.0,3.0,False,1.0,1.0,"Bars and nightlife are more prevalent here than on 83% of blocks citywide, with entertainment venues also in the top 18% across New York City. A short walk from the Intrepid Sea, Air & Space Museum, the area has immediate access to both hotels and open space."
158.2,Entire home/apt,4.6,3.0,1.5,10.0,True,1.0,1.5,"
parks & green space: top 5% of NYC blocks  
museums & galleries: top 6% of NYC blocks  
subway & transit: top 15% of NYC blocks  
a couple minutes from: Manhattan Bridge  
about 10 minutes from: Brooklyn Bridge"
290.4,Entire home/apt,4.75,2.0,1.0,4.0,False,1.0,1.0,"High concentration of gyms and sports facilities alongside diverse dining and attractions, with grocery and markets steps away. Cultural venues are on the doorstep."
236.07,Entire home/apt,5.0,1.0,1.0,2.0,False,1.0,1.0,"Museums and galleries are exceptionally common here compared to most of New York City, while subway and transit access is more limited than in the vast majority of blocks. A short walk from The High Line, grocery and markets are steps away."
234.17,Entire home/apt,4.86,2.0,1.0,14.0,False,1.0,1.0,"Extensive parks and green space contrast with a high concentration of museums and galleries, all within steps of numerous hotels."
273.16,Entire home/apt,5.0,2.0,1.0,6.0,True,1.0,1.0,"Bars and nightlife are more prevalent here than on most blocks in New York City, with a concentration in the top 21 percentile citywide. A short walk from the Williamsburg Bridge, the area also has strong representation of dining and gyms, each exceeding the city median, while hotels are steps away and grocery options are within easy walking distance."
268.27,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,Limited parks and green space contrast with a high concentration of attractions and museums. Grocery and markets are steps away.
