price,room_type,ratings,guests,bathrooms,property_number_of_reviews,is_superhost,num_bedrooms,num_baths,surroundings_summary
289.35,Private room,3.68,2.0,1.0,31.0,False,1.0,1.0,"Concentrated entertainment, dining, and nightlife options distinguish this location from the vast majority of the city. Daily necessities like grocery stores and markets are located just steps away."
245.8,Entire home/apt,5.0,3.0,2.0,2.0,False,1.0,2.0,"Residents enjoy unparalleled access to the city's highest concentrations of transit, grocery options, and cultural institutions. Proximity to Manhattan Bridge and local parks provides immediate outdoor space and waterfront connectivity."
397.7,Entire home/apt,4.62,4.0,1.0,81.0,False,1.0,1.0,"High concentrations of fitness facilities and grocery markets distinguish this neighborhood from most other parts of the city. Cultural venues sit on the doorstep, while public parks and open spaces remain within a short walk."
547.36,Entire home/apt,4.83,4.0,1.0,46.0,True,1.0,1.0,"Residents enjoy immediate access to an unmatched density of grocery stores, museums, and nightlife venues compared to the rest of the city. Frequent transit options and nearby hotels provide convenient connectivity for both daily commuting and visiting guests."
116.15,Entire home/apt,4.7,2.0,1.0,37.0,False,1.0,1.0,"Vibrant culinary, nightlife, and cultural scenes distinguish this neighborhood as one of the most active in the city. Public green space and rapid transit options are both accessible within a short walk."
388.43,Entire home/apt,5.0,2.0,1.0,1.0,False,2.0,1.0,"High-density nightlife and dining options distinguish this location from the rest of the city. Rapid transit access sits steps away, with cultural venues and public green space reachable by a short walk."
418.61,Entire home/apt,3.0,3.0,1.0,1.0,False,1.0,1.0,"High concentrations of entertainment venues, dining, and nightlife define this neighborhood as a primary hub for citywide activity. Hotels and sports facilities are located immediately adjacent to the residential streetscape."
283.55,Entire home/apt,4.81,1.0,1.0,62.0,False,1.0,1.0,High concentrations of fitness facilities and retail storefronts distinguish this neighborhood from most other parts of the city. Frequent hotel accommodations and nearby rapid transit provide convenient access for visitors and residents alike.
276.7,Entire home/apt,4.82,2.0,1.0,11.0,True,1.0,1.0,"Cultural institutions and athletic facilities are far more concentrated here than in almost any other part of the city. Frequent hotel accommodations sit immediately adjacent to the residential buildings, while daily grocery options remain within a short walk."
656.33,Entire home/apt,4.88,5.0,1.0,110.0,True,2.0,1.0,Concentrated cultural attractions and dense greenery distinguish this neighborhood from the rest of the city. Athletic facilities and fresh food markets sit within immediate reach of the residential front door.
210.2,Entire home/apt,5.0,2.0,1.0,6.0,False,1.0,1.0,"Exceptional concentrations of dining, nightlife, and cafes distinguish this neighborhood from the rest of the city. Cultural venues and grocery markets are located within immediate walking distance."
139.49,Private room,4.5,2.0,1.0,688.0,False,1.0,1.0,High concentrations of major cultural attractions and specialty cafes distinguish this neighborhood from most other parts of the city. Public sports facilities and expansive green spaces are located within immediate walking distance of the residential properties.
745.0,Private room,5.0,3.0,1.0,5.0,False,1.0,1.0,Abundant green space and a high concentration of cultural institutions distinguish this neighborhood from the rest of the city. Proximity to major hotels and diverse sports facilities provides immediate access to leisure and recreational amenities.
449.27,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,"Concentrated dining, nightlife, and entertainment options distinguish this location as one of the most active hubs in the city. Cultural venues and rapid transit access are both located steps from the front door."
878.86,Entire home/apt,4.94,2.0,1.0,36.0,True,1.0,1.0,"Concentrated dining, nightlife, and cafe options distinguish this location from the vast majority of other city blocks. Rapid transit and cultural venues sit steps away from the property."
112.43,Private room,5.0,3.0,1.0,2.0,False,1.0,1.0,High concentrations of tourist attractions and hotels distinguish this neighborhood from the rest of the city. Athletic facilities and cultural venues are located immediately outside the front door.
59.11,Entire home/apt,4.6,1.0,1.0,5.0,True,1.0,1.0,"High-density entertainment, nightlife, and transit connectivity distinguish this location from the quieter residential neighborhoods found elsewhere in the city. Cultural institutions and hotels occupy the immediate surroundings, placing residents within a short walk of Times Square and about 10 minutes from Rockefeller Center."
628.0,Private room,5.0,4.0,2.0,1.0,False,1.0,2.0,High-density cultural attractions and transit connectivity distinguish this location from the rest of the city. Nearby hotels and athletic facilities provide immediate access to specialized services and recreational amenities.
149.39,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,"Dense concentrations of cafes and green spaces define this neighborhood against the backdrop of a high-density hotel district. Public sports facilities sit steps away, and rapid transit options remain within a short walk."
417.51,Entire home/apt,4.73,4.0,1.0,56.0,True,1.0,1.0,"High concentrations of diverse dining, cafes, and retail shops distinguish this location from the rest of the city. Cultural venues and sports facilities are situated within immediate walking distance."
266.07,Entire home/apt,4.93,2.0,1.0,15.0,False,1.0,1.0,"Athletic facilities, retail storefronts, and grocery markets are significantly more concentrated here than in the vast majority of the city. Cultural venues and hotels are located immediately adjacent to the residential streetscape."
290.21,Entire home/apt,4.4,2.0,1.0,5.0,False,1.0,1.0,"High-density concentrations of diverse dining, cafes, and retail define this neighborhood compared to the rest of the city. Rapid transit access and cultural venues sit steps away from the Stonewall Inn and Washington Square Park."
286.3,Entire home/apt,4.77,5.0,1.0,99.0,True,1.0,1.0,"High concentrations of dining, cafes, and retail shops distinguish this neighborhood from most other parts of the city. Residents enjoy convenient access to rapid transit and nearby public parks."
620.33,Private room,4.95,4.0,1.0,21.0,False,1.0,1.0,Dense concentrations of cafes and expansive green space distinguish this location from the rest of the city. Frequent transit access is complemented by immediate proximity to multiple hotels and athletic facilities.
279.65,Entire home/apt,4.5,2.0,2.5,4.0,False,2.0,2.5,"High-density concentrations of diverse dining, retail, and cafe options distinguish this neighborhood from most other parts of the city. Frequent rapid transit access and numerous cultural venues are located steps from the front door."
63.84,Entire home/apt,4.5,1.0,1.0,2.0,True,1.0,1.0,Active residents benefit from an exceptional density of fitness facilities and cultural institutions compared to the rest of the city. Public green spaces and rapid transit connections are both located within a short walk of the property.
255.23,Entire home/apt,4.5,1.0,1.0,4.0,False,1.0,1.0,"High concentrations of dining, cafes, and retail distinguish this location from most other city neighborhoods. Cultural venues and sports facilities are situated just steps from the front door."
1685.0,Entire home/apt,5.0,5.0,2.0,4.0,False,2.0,2.0,Extensive parkland and cultural institutions distinguish this neighborhood from the rest of the city. Luxury hospitality and professional athletic facilities are located immediately outside the front door.
651.0,Entire home/apt,4.82,2.0,1.0,22.0,True,1.0,1.0,High-density tourism and transit connectivity distinguish this neighborhood from the rest of the city. Public sports facilities and cultural venues are located within immediate walking distance.
298.0,Entire home/apt,4.86,2.0,1.0,356.0,True,1.0,1.0,High concentrations of major tourist attractions and transit hubs distinguish this neighborhood from the rest of the city. Residents benefit from immediate access to professional sports facilities and various cultural venues.
388.57,Entire home/apt,5.0,3.0,1.0,1.0,False,1.0,1.0,"High concentrations of major tourist attractions, expansive green spaces, and dense café culture distinguish this neighborhood from the rest of the city. Cultural venues and sports facilities are located immediately outside the front door."
272.77,Entire home/apt,5.0,3.0,1.0,1.0,True,1.0,1.0,"Residents enjoy an exceptional density of grocery stores and cultural institutions compared to most other city blocks. Public parks are located steps away, while nearby hotels offer convenient accommodations for visiting guests."
354.0,Hotel room,5.0,4.0,1.0,1.0,False,1.0,1.0,"Concentrated clusters of cafes, hotels, and dining establishments distinguish this location from the majority of the city. Athletic facilities and cultural venues are situated within immediate walking distance."
954.0,Entire home/apt,4.84,6.0,2.0,25.0,True,2.0,2.0,Major tourist attractions and transit hubs define this neighborhood as one of the most accessible and visited locations in the city. Public sports facilities and numerous hotels are situated within immediate walking distance of the residential units.
215.01,Entire home/apt,4.75,4.0,1.0,63.0,False,1.0,1.0,"Concentrated nightlife, entertainment, and dining options distinguish this location from the rest of the city. Frequent hotel accommodations and rapid transit access are available within a short walk."
166.63,Private room,4.71,1.0,1.0,24.0,True,1.0,1.0,Nightlife intensity and grocery store density here far exceed the typical New York City neighborhood. Cultural venues and sports facilities sit within immediate reach of the front door.
2054.12,Entire home/apt,4.81,6.0,2.0,37.0,True,2.0,2.0,"High concentrations of major cultural attractions, museums, and athletic facilities distinguish this neighborhood from most other parts of the city. Residents enjoy convenient pedestrian access to both rapid transit lines and essential grocery markets."
764.59,Entire home/apt,4.76,5.0,1.0,117.0,True,2.0,1.0,High concentrations of tourist attractions and hotels distinguish this location from most other city blocks. Cultural venues and public parks are situated within immediate walking distance of the property.
315.51,Entire home/apt,4.67,3.0,1.0,12.0,False,1.0,1.0,High concentrations of athletic facilities and retail storefronts distinguish this neighborhood from most other parts of the city. Residents benefit from immediate proximity to everyday grocery markets and various hospitality options.
2282.36,Entire home/apt,4.94,6.0,3.0,68.0,True,3.0,3.0,"High concentrations of retail, nightlife, and dining options distinguish this neighborhood from most other parts of the city. Essential grocery stores and diverse cultural venues are located within immediate walking distance."
627.67,Private room,4.91,2.0,1.0,57.0,False,1.0,1.0,Abundant green space and a high density of cultural institutions distinguish this location from the rest of the city. Nearby hotels and public sports facilities provide immediate access to leisure and recreation.
105.62,Entire home/apt,4.33,2.0,1.0,3.0,True,1.0,1.0,High concentrations of athletic facilities and cultural institutions distinguish this location from most other city blocks. Residents benefit from immediate access to rapid transit and a short walk to local grocery options.
136.8,Entire home/apt,4.67,2.0,1.0,3.0,False,1.0,1.0,"High concentrations of entertainment venues, nightlife, and dining options distinguish this location from quieter residential districts across the city. Nearby hotels and public park spaces provide immediate access to hospitality and outdoor recreation."
239.7,Entire home/apt,5.0,2.0,1.0,3.0,False,1.0,1.0,"Concentrated tourism and cultural institutions distinguish this neighborhood from the residential character found in most other parts of the city. Rapid transit access sits steps away, and public sports facilities remain within a short walking distance."
197.82,Entire home/apt,4.86,3.0,1.0,108.0,True,1.0,1.0,"High concentrations of athletic facilities, retail storefronts, and diverse dining options distinguish this neighborhood from most other parts of the city. Residents benefit from immediate access to the MTA - Christopher St Sheridan Square Station and a short walk to local grocery markets."
169.58,Entire home/apt,5.0,2.0,1.0,1.0,True,1.0,1.0,High concentrations of fitness facilities and cultural institutions distinguish this neighborhood from most other parts of the city. Frequent hotel accommodations and rapid transit access are located within a short walk of the property.
262.0,Entire home/apt,4.75,2.0,1.0,60.0,False,1.0,1.0,Abundant parkland and sports facilities define this neighborhood far more than the surrounding city's nightlife density. Cultural venues sit on the doorstep while various hotels remain just steps away.
201.0,Entire home/apt,4.64,2.0,1.0,58.0,False,1.0,1.0,Abundant greenery and recreational facilities define this neighborhood far more than the city's typical density of nightlife. Cultural venues and hotels sit immediately adjacent to the residential streetscape.
856.0,Entire home/apt,4.96,4.0,2.0,68.0,True,2.0,2.0,Cultural institutions and grocery options are significantly more concentrated here than in most other parts of the city. Frequent transit connections are complemented by immediate access to public parks and nearby hotel accommodations.
419.4,Entire home/apt,5.0,4.0,1.0,1.0,False,2.0,1.0,"High concentrations of entertainment venues, nightlife, and dining options distinguish this neighborhood from quieter residential districts across the city. Rapid transit lines and public sports facilities are located steps from the front door."
232.88,Entire home/apt,4.0,3.0,1.0,2.0,False,1.0,1.0,"High concentrations of entertainment venues, nightlife, and dining options distinguish this location from quieter residential neighborhoods throughout the city. Cultural institutions and rapid transit connections remain within a short walk of the property."
290.25,Entire home/apt,4.6,5.0,1.0,5.0,False,2.0,1.0,"High concentrations of entertainment venues, nightlife, and dining options distinguish this location from quieter residential neighborhoods throughout the city. Cultural institutions are situated steps away, while rapid transit remains accessible within a short walk."
165.93,Entire home/apt,4.0,2.0,1.0,1.0,False,1.0,1.0,"High-energy nightlife, diverse dining, and numerous entertainment venues distinguish this location from quieter residential neighborhoods across the city. Rapid transit and essential grocery markets are situated immediately outside the front door."
371.49,Entire home/apt,5.0,4.0,2.0,2.0,True,1.0,2.0,"Concentrated museum and gallery access defines this location far more than the typical residential neighborhood, while its density of shops and transit options surpasses most of the city. Public sports facilities sit steps away, and local grocery markets are reachable within a short walk."
1096.67,Entire home/apt,5.0,4.0,2.0,10.0,True,2.0,2.0,"High concentrations of entertainment venues, transit hubs, and hotels distinguish this location from most other city blocks. Residents benefit from immediate access to sports facilities and a short walk to local grocery markets."
450.0,Private room,5.0,2.0,1.0,8.0,True,1.0,1.0,Abundant greenery and proximity to major tourist attractions distinguish this location from the typical density of the city. Daily necessities and cultural venues are situated just steps from the front door.
238.82,Entire home/apt,5.0,2.0,1.0,2.0,False,1.0,1.0,"Athletic facilities and cultural institutions are significantly more concentrated here than in most other parts of the city. Fresh food markets are located within immediate reach, and public green space is accessible by a short walk."
66.78,Shared room,4.68,1.0,1.0,264.0,False,1.0,1.0,"Dense concentrations of fitness facilities and cultural attractions define this location, which notably lacks the immediate access to public green space found on most city blocks. Cultural venues and rapid transit options are situated directly outside the doorstep."
362.0,Entire home/apt,4.8,5.0,1.0,5.0,False,1.0,1.0,"High concentrations of nightlife, entertainment venues, and dining define this neighborhood compared to the rest of the city. Cultural institutions and hotels are located within immediate walking distance of the residential frontages."
279.68,Entire home/apt,4.33,3.0,1.0,6.0,False,1.0,1.0,Concentrated clusters of museums and galleries define this neighborhood far more than its typical access to gyms and retail shops. Residents enjoy proximity to both public parkland and essential grocery markets within a short walking distance.
466.67,Entire home/apt,4.64,5.0,1.0,56.0,True,2.0,1.0,High concentrations of tourist attractions and hotels distinguish this neighborhood from the rest of the city. Public sports facilities and cultural venues are located steps away from the residential blocks.
82.42,Private room,4.59,1.0,4.0,17.0,False,1.0,4.0,Abundant green space and a high concentration of tourist attractions distinguish this location from the typical residential block. Rapid transit access at 18th Street (IRT Third Avenue Line) and nearby cultural venues provide immediate connectivity to the city.
510.0,Entire home/apt,5.0,4.0,1.0,5.0,True,2.0,1.0,"High concentrations of fitness facilities and dining options define this neighborhood, which offers significantly less green space than most other city blocks. Cultural venues sit just steps away, while grocery stores and markets are reachable within a short walk."
252.97,Entire home/apt,4.73,4.0,1.0,11.0,False,2.0,1.0,High concentrations of cultural attractions and public green spaces distinguish this neighborhood from the rest of the city. Residents benefit from immediate access to athletic facilities and a short walk to rapid transit lines.
289.73,Entire home/apt,4.83,4.0,1.0,6.0,False,2.0,1.0,"Cultural institutions and athletic facilities are significantly more concentrated here than in the vast majority of the city. Fresh food markets are located steps away, and rapid transit options remain within a short walk."
202.77,Entire home/apt,4.92,2.0,1.0,26.0,True,1.0,1.0,High concentrations of major attractions and diverse dining options distinguish this neighborhood from most other parts of the city. Residents benefit from immediate access to grocery markets and a short walk to rapid transit connections.
175.0,Entire home/apt,5.0,4.0,1.0,2.0,False,1.0,1.0,"Athletic facilities and dining options here rank among the most concentrated in the city, while public green space is notably scarce. Cultural venues sit just steps away, and residents can reach grocery stores and markets within a short walk."
20.47,Shared room,3.0,1.0,1.0,2.0,False,1.0,1.0,"Commercial density and hospitality options rank among the highest in the city, while public green space is notably scarce. Residents enjoy convenient access to nearby grocery markets and local sports facilities."
218.5,Private room,4.68,2.0,1.0,34.0,False,1.0,1.0,Athletic facilities and cultural institutions are significantly more concentrated here than in most other parts of the city. Frequent hotel accommodations and nearby public park space provide additional convenience for residents.
907.8,Entire home/apt,5.0,6.0,3.5,5.0,False,3.0,3.5,"High concentrations of retail, cafes, and nightlife venues distinguish this neighborhood from the majority of the city. Residents enjoy immediate proximity to public parkland and a variety of cultural institutions."
696.07,Entire home/apt,5.0,4.0,2.0,1.0,True,2.0,2.0,"Concentrated museum and gallery density distinguishes this location from the rest of the city, complemented by an abundance of immediate green space. Nearby hotels and grocery markets provide convenient access to essential services and visitor amenities."
160.75,Entire home/apt,4.0,3.0,1.0,1.0,False,1.0,1.0,High concentrations of entertainment venues and nightlife distinguish this location from the majority of the city. Frequent hotel proximity and nearby rapid transit provide convenient access for residents and visitors.
255.79,Entire home/apt,4.67,6.0,2.0,3.0,False,2.0,2.0,"Athletic facilities and nightlife venues are significantly more concentrated here than in most other parts of the city, while public transit access remains notably limited. Cultural institutions sit just steps away, and the Williamsburg Bridge is reachable via a short walk."
227.62,Private room,4.66,4.0,1.0,250.0,False,1.0,1.0,"High concentrations of hotels, dining, and retail distinguish this location from the vast majority of city blocks. Daily necessities and green spaces are accessible within immediate walking distance."
263.25,Entire home/apt,4.75,4.0,1.0,8.0,False,1.0,1.0,"High concentrations of dining, nightlife, and cultural attractions distinguish this location from most other city blocks. Residents benefit from immediate access to local grocery markets and neighborhood sports facilities."
133.11,Private room,5.0,1.0,1.0,2.0,False,1.0,1.0,Abundant parkland and cultural institutions define this neighborhood far more than the typical urban density found elsewhere in the city. Frequent access to nearby grocery stores and boutique hotels provides convenient daily amenities for residents.
120.97,Entire home/apt,4.78,2.0,1.0,9.0,False,1.0,1.0,"Dense urban transit and retail density define this location, which lacks the nearby parks found in most other parts of the city. Athletic facilities and grocery markets are located immediately outside the front door."
190.73,Entire home/apt,4.71,4.0,1.0,7.0,True,2.0,1.0,Exceptional transit connectivity and high concentrations of fitness facilities and retail define this location compared to the rest of the city. Frequent hotel accommodations and immediate access to grocery markets provide daily convenience for residents.
163.16,Entire home/apt,5.0,4.0,1.0,2.0,False,1.0,1.0,Abundant greenery and vibrant nightlife distinguish this location from the typical density of the city. Residents benefit from immediate access to local markets and nearby sports facilities.
334.63,Entire home/apt,4.67,1.0,1.0,3.0,False,2.0,1.0,"Extensive parkland and cultural attractions distinguish this neighborhood from the density of the rest of the city. Nearby hotels provide immediate visitor access, while grocery stores and markets remain within a short walking distance."
257.52,Entire home/apt,4.74,2.0,1.0,35.0,False,1.0,1.0,Abundant greenery and transit connectivity distinguish this location from the majority of city blocks. Residents enjoy immediate access to sports facilities and are situated within a short walk of major cultural institutions and hotels.
153.4,Entire home/apt,4.78,1.0,1.0,231.0,False,1.0,1.0,Abundant greenery and proximity to major cultural attractions distinguish this location from the rest of the city. Residents enjoy convenient walking access to both daily grocery markets and local performance venues.
275.27,Entire home/apt,5.0,3.0,1.0,23.0,True,1.0,1.0,"Abundant parkland and green space distinguish this location from the density found in most other parts of the city. Cultural venues sit steps away, while grocery stores and markets are within a short walk."
250.63,Entire home/apt,4.91,3.0,1.0,23.0,True,1.0,1.0,"Abundant parkland and green space define this location far more than the surrounding concentration of hotels and grocery stores. Public sports facilities sit steps away, while cultural venues remain within a short walk."
251.62,Entire home/apt,5.0,4.0,1.0,2.0,False,2.0,1.0,"High concentrations of nightlife, entertainment venues, and dining options define this location compared to most of the city. Nearby hotels and public parks provide immediate access to local amenities and open space."
147.19,Entire home/apt,5.0,3.0,1.0,3.0,False,1.0,1.0,"High concentrations of nightlife, entertainment venues, and dining options distinguish this location from the majority of the city. Frequent hotel accommodations and public park space are situated steps away, while the Intrepid Sea, Air & Space Museum sits within a short walk."
158.2,Entire home/apt,4.6,3.0,1.5,10.0,True,1.0,1.5,Abundant parkland and cultural institutions distinguish this neighborhood from the dense urban fabric found elsewhere in the city. Sports facilities and hospitality venues are located immediately outside the front door.
290.4,Entire home/apt,4.75,2.0,1.0,4.0,False,1.0,1.0,Athletic facilities and diverse dining options are significantly more concentrated here than in most other parts of the city. Residents benefit from immediate access to local grocery markets and various cultural venues.
236.07,Entire home/apt,5.0,1.0,1.0,2.0,False,1.0,1.0,"Cultural institutions and hotels define this neighborhood far more than the rest of the city, while public transit access remains significantly more limited here. Daily necessities and athletic venues are located within a short walk of the residential blocks."
234.17,Entire home/apt,4.86,2.0,1.0,14.0,False,1.0,1.0,"Abundant greenery and a high concentration of cultural attractions distinguish this neighborhood from the typical urban density of the city. Nearby hotels provide immediate lodging options, while local sports facilities are accessible by a short walk."
273.16,Entire home/apt,5.0,2.0,1.0,6.0,True,1.0,1.0,"High concentrations of nightlife, fitness facilities, and restaurants distinguish this neighborhood from quieter residential parts of the city. Frequent hotel accommodations sit nearby, and daily grocery markets are accessible within a short walk."
268.27,Entire home/apt,5.0,2.0,1.0,1.0,False,1.0,1.0,Urban density here minimizes access to green space while concentrating a high density of cultural institutions and attractions. Residents benefit from immediate proximity to local grocery markets and neighborhood sports facilities.
205.5,Private room,4.0,1.0,1.0,4.0,False,1.0,1.0,Vibrant nightlife and a dense concentration of retail shops distinguish this location from most other city blocks. Frequent proximity to hotels and cultural venues provides immediate access to local amenities.
283.0,Hotel room,3.33,3.0,1.0,3.0,False,1.0,1.0,Extensive parkland and green space define this neighborhood far more than the typical urban density found elsewhere in the city. Rapid transit connections and local hospitality venues are located immediately outside the front door.
878.79,Entire home/apt,5.0,4.0,2.0,30.0,False,2.0,2.0,"Quiet greenery and cultural institutions define this neighborhood, which notably lacks the immediate subway access found elsewhere in the city. Hotels and grocery markets are located within steps of the residential front doors."
195.27,Entire home/apt,4.13,4.0,1.0,8.0,False,1.0,1.0,Athletic facilities and tourist attractions are more concentrated here than in the vast majority of the city. Residents also benefit from convenient pedestrian access to both grocery markets and public green spaces.
191.01,Entire home/apt,4.66,3.0,1.0,70.0,False,2.0,1.0,Abundant parkland and cultural institutions distinguish this location from the dense urban fabric found elsewhere in the city. Residents enjoy convenient access to local grocery markets and rapid transit lines within a short walk.
180.93,Private room,4.81,2.0,1.0,83.0,True,1.0,1.0,"Retail options and green spaces are significantly more abundant here than in most of the city, while grocery stores are notably scarce. Residents enjoy immediate access to local sports facilities and cultural venues."
535.76,Entire home/apt,4.68,4.0,1.0,25.0,False,2.0,1.0,Commercial density here far outpaces the limited availability of parks and green space. Residents benefit from immediate proximity to grocery markets and cultural venues.
462.77,Entire home/apt,4.9,4.0,2.0,10.0,False,2.0,2.0,Cultural attractions and expansive green spaces distinguish this neighborhood as one of the most prominent in the city. Residents enjoy convenient proximity to daily grocery markets and local sports facilities.
263.47,Entire home/apt,4.9,3.0,1.0,70.0,True,1.0,1.0,Concentrated cultural attractions and entertainment venues distinguish this location from the vast majority of the city. Public sports facilities and numerous hotels are situated steps away from the residential frontages.
650.0,Entire home/apt,5.0,8.0,2.0,6.0,True,4.0,2.0,"Abundant parkland and cultural institutions define this neighborhood, which stands in stark contrast to the city's more transit-dense districts. Local residents benefit from immediate access to grocery markets and nearby athletic facilities."
1119.0,Entire home/apt,4.61,5.0,1.0,294.0,False,2.0,1.0,"High concentrations of major attractions and green spaces distinguish this location from the rest of the city, despite a notable scarcity of local grocery stores. Cultural venues and hotels are situated immediately nearby, placing the area within a short walk of the United Nations Headquarters."
239.7,Entire home/apt,4.5,3.0,1.0,6.0,False,1.0,1.0,"Residents enjoy a higher density of dining, fitness, and entertainment options than most other neighborhoods in the city. Public green spaces sit just steps away, while essential grocery stores remain within a short walk."
723.51,Entire home/apt,4.73,8.0,1.0,33.0,False,4.0,1.0,"High concentrations of major attractions and hotels distinguish this location from most other city blocks. Rapid transit and cultural venues are situated steps away, with Riverside Park and Central Park accessible by foot."
209.93,Entire home/apt,4.26,5.0,1.0,68.0,True,3.0,1.0,Abundant parkland and cultural institutions distinguish this neighborhood from the typical density of the city. Rapid transit and hospitality services are located within a short walk of the residential streets.
